date,poll_id,question_id,state,state_po,sample_size,population,d_prob
2020-03-21,65004,120543,Pennsylvania,PA,600.0,lv,0.4667
2020-03-22,64940,120368,National,NAT,18136.0,rv,0.47
2020-03-22,64901,120396,National,NAT,754.0,rv,0.48
2020-03-23,65914,122101,National,NAT,1500.0,lv,0.49
2020-03-24,64998,120567,National,NAT,1011.0,rv,0.49
2020-03-24,64991,120720,National,NAT,1000.0,rv,0.5
2020-03-24,64980,120489,National,NAT,1170.0,rv,0.46
2020-03-24,64976,120466,National,NAT,4428.0,a,0.42
2020-03-24,64976,124741,National,NAT,3763.0,rv,0.46
2020-03-24,64991,126654,National,NAT,1000.0,lv,0.51
2020-03-24,65724,121478,National,NAT,10357.0,a,0.48
2020-03-25,65001,120577,National,NAT,1003.0,a,0.5
2020-03-25,65001,120578,National,NAT,845.0,rv,0.49
2020-03-25,64988,120502,Wisconsin,WI,822.0,rv,0.449
2020-03-25,64986,120500,Ohio,OH,1025.0,rv,0.429
2020-03-25,64987,120501,Pennsylvania,PA,973.0,rv,0.445
2020-03-25,64985,120499,Michigan,MI,997.0,rv,0.473
2020-03-26,65017,120581,New York,NY,566.0,rv,0.58
2020-03-26,65675,127255,National,NAT,889.0,lv,0.46
2020-03-26,65013,120572,National,NAT,1169.0,rv,0.46
2020-03-26,65019,120592,National,NAT,1209.0,rv,0.55
2020-03-28,65738,121518,National,NAT,1032.0,lv,0.511
2020-03-28,65738,121517,National,NAT,1187.0,a,0.43200000000000005
2020-03-28,65051,120707,National,NAT,1845.0,lv,0.49
2020-03-28,65044,120678,National,NAT,1000.0,rv,0.45
2020-03-29,65035,120647,National,NAT,17323.0,rv,0.46
2020-03-29,65050,120701,Wisconsin,WI,813.0,rv,0.48
2020-03-29,65048,120698,California,CA,962.0,v,0.67
2020-03-30,65043,120670,National,NAT,777.0,lv,0.47
2020-03-30,65728,121489,Utah,UT,1266.0,lv,0.41
2020-03-31,65041,120661,National,NAT,930.0,rv,0.46
2020-03-31,65045,120694,National,NAT,1194.0,rv,0.46
2020-04-01,65060,120728,Michigan,MI,1019.0,v,0.48
2020-04-01,65680,121363,National,NAT,980.0,rv,0.47
2020-04-01,65668,121344,Michigan,MI,602.0,lv,0.4581
2020-04-01,65227,120899,Georgia,GA,1035.0,lv,0.46
2020-04-03,65700,121431,National,NAT,1200.0,lv,0.43
2020-04-03,65674,121381,National,NAT,1000.0,a,0.45
2020-04-03,65743,121524,Connecticut,CT,1000.0,a,0.473
2020-04-04,65737,121516,National,NAT,937.0,lv,0.502
2020-04-04,65737,121515,National,NAT,1124.0,a,0.433
2020-04-04,65673,121353,Florida,FL,3244.0,rv,0.46
2020-04-05,65683,121368,National,NAT,15493.0,rv,0.46
2020-04-05,65733,121497,National,NAT,1003.0,rv,0.5
2020-04-06,65811,121682,Washington,WA,473.0,rv,0.52
2020-04-06,65693,121408,National,NAT,2077.0,rv,0.49
2020-04-06,65689,121401,National,NAT,604.0,rv,0.44
2020-04-06,65687,121425,National,NAT,875.0,rv,0.53
2020-04-07,65691,121391,National,NAT,1147.0,rv,0.48
2020-04-07,65688,121384,National,NAT,959.0,rv,0.43
2020-04-07,65698,121427,National,NAT,1139.0,rv,0.49
2020-04-07,65758,121557,North Carolina,NC,500.0,lv,0.42
2020-04-07,65692,121419,National,NAT,743.0,rv,0.48
2020-04-07,66874,124813,National,NAT,3168.0,rv,0.4681
2020-04-07,65715,121463,National,NAT,1107.0,rv,0.42
2020-04-07,66874,124812,National,NAT,3932.0,a,0.4228
2020-04-08,65745,121527,Virginia,VA,663.0,lv,0.51
2020-04-08,71654,134240,Pennsylvania,PA,1912.0,a,0.47
2020-04-08,65735,121499,Wisconsin,WI,301.0,lv,0.48
2020-04-08,65734,121498,Michigan,MI,303.0,lv,0.5
2020-04-08,65742,121522,Arizona,AZ,600.0,lv,0.52
2020-04-09,65810,121681,Mississippi,MS,508.0,lv,0.381
2020-04-10,65736,121505,National,NAT,814.0,lv,0.528
2020-04-10,65736,121504,National,NAT,947.0,a,0.449
2020-04-10,67960,127262,National,NAT,1002.0,lv,0.49
2020-04-11,65907,122093,Michigan,MI,600.0,lv,0.49670000000000003
2020-04-12,65814,121687,National,NAT,25372.0,rv,0.45
2020-04-12,67931,127182,Kentucky,KY,4000.0,rv,0.34
2020-04-12,65770,121582,National,NAT,4125.0,rv,0.47
2020-04-13,65782,121609,Indiana,IN,1021.0,lv,0.39
2020-04-14,65750,121533,National,NAT,937.0,rv,0.45
2020-04-14,66299,123412,National,NAT,788.0,rv,0.5003
2020-04-14,65750,121561,National,NAT,1111.0,a,0.42
2020-04-14,66299,123411,National,NAT,889.0,a,0.4927
2020-04-14,65755,121542,National,NAT,1600.0,a,0.48
2020-04-14,65772,121589,National,NAT,857.0,a,0.455
2020-04-14,65772,121590,National,NAT,732.0,lv,0.539
2020-04-14,65756,121553,National,NAT,1166.0,rv,0.48
2020-04-15,67119,125427,National,NAT,5036.0,rv,0.48
2020-04-15,65908,122094,Wisconsin,WI,600.0,lv,0.5
2020-04-15,65781,121608,National,NAT,900.0,rv,0.49
2020-04-15,65775,121597,National,NAT,1349.0,lv,0.5
2020-04-15,65761,121564,North Carolina,NC,1318.0,v,0.48
2020-04-16,65773,121592,National,NAT,1992.0,rv,0.47
2020-04-16,65780,121604,National,NAT,2394.0,rv,0.54
2020-04-16,65780,121605,National,NAT,2190.0,lv,0.53
2020-04-16,67051,125280,Arizona,AZ,500.0,lv,0.47
2020-04-16,67052,125281,Iowa,IA,500.0,lv,0.45
2020-04-16,67053,125282,North Carolina,NC,500.0,lv,0.48
2020-04-17,65779,121602,Florida,FL,5659.0,rv,0.483
2020-04-18,65792,121633,National,NAT,745.0,lv,0.522
2020-04-18,65792,121632,National,NAT,870.0,a,0.428
2020-04-18,65948,122181,North Carolina,NC,800.0,lv,0.48
2020-04-18,65909,122095,Pennsylvania,PA,600.0,lv,0.475
2020-04-18,65790,121625,National,NAT,1200.0,rv,0.49
2020-04-18,65821,121717,National,NAT,1178.0,lv,0.48
2020-04-19,65922,122120,National,NAT,1917.0,rv,0.49
2020-04-19,65887,121969,New Jersey,NJ,635.0,rv,0.54
2020-04-19,65918,122108,Texas,TX,1200.0,rv,0.44
2020-04-19,65813,121684,National,NAT,31482.0,rv,0.47
2020-04-19,66099,122798,Colorado,CO,380.0,lv,0.5316
2020-04-20,65841,121789,Florida,FL,1385.0,rv,0.46
2020-04-20,65893,121995,Pennsylvania,PA,693.0,lv,0.48
2020-04-20,65865,122026,Wisconsin,WI,711.0,a,0.39
2020-04-20,65865,121903,Wisconsin,WI,645.0,rv,0.43
2020-04-20,65864,122025,Pennsylvania,PA,654.0,a,0.42
2020-04-20,65864,121902,Pennsylvania,PA,578.0,rv,0.46
2020-04-20,65863,122024,Michigan,MI,642.0,a,0.45
2020-04-20,65863,121901,Michigan,MI,612.0,rv,0.46
2020-04-20,65928,122134,National,NAT,862.0,rv,0.56
2020-04-20,65817,122308,National,NAT,958.0,rv,0.42
2020-04-21,65902,122085,Pennsylvania,PA,1251.0,v,0.51
2020-04-21,65901,122084,Michigan,MI,1277.0,v,0.51
2020-04-21,65900,122083,North Carolina,NC,1275.0,v,0.49
2020-04-21,65903,122086,Wisconsin,WI,1415.0,v,0.5
2020-04-21,66298,123409,National,NAT,952.0,a,0.5068
2020-04-21,65915,122103,National,NAT,1219.0,lv,0.4888
2020-04-21,66298,123410,National,NAT,850.0,rv,0.4914
2020-04-21,65911,122098,New Mexico,NM,1009.0,v,0.52
2020-04-21,65861,121894,Michigan,MI,801.0,rv,0.49
2020-04-21,65896,122011,National,NAT,829.0,lv,0.527
2020-04-21,65896,122010,National,NAT,964.0,a,0.433
2020-04-21,65940,122163,Utah,UT,964.0,rv,0.32
2020-04-21,65818,121731,National,NAT,4429.0,a,0.43
2020-04-21,65823,121725,National,NAT,1144.0,rv,0.48
2020-04-21,65905,122089,Florida,FL,1004.0,rv,0.46
2020-04-21,65904,126653,National,NAT,1000.0,lv,0.52
2020-04-21,65862,121895,Pennsylvania,PA,803.0,rv,0.5
2020-04-21,65818,121710,National,NAT,3806.0,rv,0.47
2020-04-23,65920,122112,New York,NY,803.0,rv,0.65
2020-04-25,65926,122130,National,NAT,924.0,a,0.436
2020-04-25,65921,122113,Ohio,OH,797.0,rv,0.449
2020-04-25,65925,122124,National,NAT,1000.0,rv,0.504
2020-04-25,65925,122123,National,NAT,1000.0,rv,0.44
2020-04-25,65930,122136,National,NAT,1200.0,rv,0.46
2020-04-25,65926,122131,National,NAT,784.0,lv,0.522
2020-04-26,65937,122152,North Carolina,NC,580.0,lv,0.5
2020-04-26,65927,122133,National,NAT,30560.0,rv,0.46
2020-04-26,66031,122477,Pennsylvania,PA,644.0,lv,0.49
2020-04-27,66011,122315,Georgia,GA,591.0,lv,0.44
2020-04-27,65950,122189,New Hampshire,NH,820.0,rv,0.5
2020-04-27,66072,122720,Montana,MT,459.0,lv,0.39649999999999996
2020-04-27,66043,122508,Texas,TX,1183.0,rv,0.43
2020-04-28,66006,122306,National,NAT,766.0,lv,0.49200000000000005
2020-04-28,66006,122305,National,NAT,899.0,a,0.40399999999999997
2020-04-28,65943,122176,National,NAT,1222.0,rv,0.47
2020-04-28,65938,122157,National,NAT,1200.0,rv,0.5365
2020-04-28,66024,122461,North Carolina,NC,604.0,rv,0.474
2020-04-28,65944,122177,Texas,TX,1032.0,v,0.47
2020-04-28,66297,123408,National,NAT,885.0,rv,0.5236
2020-04-28,66297,123407,National,NAT,1001.0,a,0.5188
2020-04-29,66008,122307,Michigan,MI,1270.0,v,0.5
2020-04-29,66012,122317,National,NAT,948.0,rv,0.43
2020-04-29,65949,122188,National,NAT,1876.0,rv,0.45
2020-04-29,65949,122187,National,NAT,2216.0,a,0.42
2020-04-30,67021,125227,National,NAT,19505.0,lv,0.44
2020-04-30,66142,122928,Nevada,NV,763.0,lv,0.49
2020-05-01,66316,123457,Tennessee,TN,536.0,lv,0.36
2020-05-01,66175,123087,Massachusetts,MA,1000.0,rv,0.58
2020-05-01,66045,122512,National,NAT,1671.0,lv,0.49
2020-05-01,66047,122515,Iowa,IA,1222.0,v,0.46
2020-05-02,66061,122719,National,NAT,1200.0,rv,0.46
2020-05-02,66067,122712,National,NAT,885.0,a,0.391
2020-05-02,66284,123382,New Jersey,NJ,1364.0,rv,0.56
2020-05-02,66284,123381,New Jersey,NJ,1502.0,a,0.55
2020-05-02,66067,122713,National,NAT,765.0,lv,0.495
2020-05-03,66070,122717,National,NAT,31117.0,rv,0.46
2020-05-03,66140,122924,Colorado,CO,600.0,lv,0.55
2020-05-03,66103,122809,National,NAT,1489.0,lv,0.47
2020-05-03,66100,124403,National,NAT,1991.0,rv,0.45
2020-05-04,66147,122949,Connecticut,CT,945.0,rv,0.56
2020-05-04,66146,122948,New Jersey,NJ,941.0,rv,0.54
2020-05-04,66145,122947,New York,NY,915.0,rv,0.55
2020-05-04,66076,122900,National,NAT,739.0,rv,0.5
2020-05-04,66073,122725,North Carolina,NC,1362.0,rv,0.49
2020-05-05,66296,123405,National,NAT,866.0,a,0.5015999999999999
2020-05-05,66296,123406,National,NAT,783.0,rv,0.5055
2020-05-05,66101,122805,National,NAT,1015.0,rv,0.43
2020-05-05,66101,122935,National,NAT,1215.0,a,0.39
2020-05-05,66173,123054,National,NAT,1224.0,rv,0.45
2020-05-05,66168,123031,National,NAT,758.0,lv,0.513
2020-05-05,66105,122811,National,NAT,1546.0,a,0.47
2020-05-05,66400,123701,Michigan,MI,600.0,lv,0.5183
2020-05-05,66168,123030,National,NAT,880.0,a,0.40399999999999997
2020-05-05,68342,128028,Wisconsin,WI,797.0,lv,0.49
2020-05-05,66122,122864,National,NAT,1209.0,rv,0.46
2020-05-06,66253,124527,National,NAT,957.0,rv,0.41
2020-05-06,67697,126766,National,NAT,12000.0,lv,0.49
2020-05-06,68343,128029,Wisconsin,WI,797.0,lv,0.48
2020-05-06,66203,123160,Massachusetts,MA,740.0,rv,0.6687000000000001
2020-05-07,68344,128030,Wisconsin,WI,797.0,lv,0.48
2020-05-07,66252,127171,Wisconsin,WI,650.0,lv,0.49
2020-05-07,66252,123290,Wisconsin,WI,811.0,rv,0.46
2020-05-07,66267,123326,Georgia,GA,500.0,lv,0.47
2020-05-07,67698,126767,National,NAT,12000.0,lv,0.49
2020-05-08,66402,123703,Wisconsin,WI,600.0,lv,0.515
2020-05-08,68345,128031,Wisconsin,WI,797.0,lv,0.48
2020-05-08,67768,126849,National,NAT,12000.0,lv,0.49
2020-05-09,66212,123190,National,NAT,1114.0,lv,0.4733
2020-05-09,68346,128032,Wisconsin,WI,797.0,lv,0.47
2020-05-09,66235,123264,National,NAT,849.0,a,0.40700000000000003
2020-05-09,67699,126769,National,NAT,12000.0,lv,0.48
2020-05-09,66289,123390,North Carolina,NC,1111.0,rv,0.43200000000000005
2020-05-09,66208,123185,National,NAT,1200.0,rv,0.44
2020-05-09,66243,123280,California,CA,800.0,rv,0.6517000000000001
2020-05-09,66235,123265,National,NAT,726.0,lv,0.5
2020-05-10,66242,123279,Ohio,OH,725.0,rv,0.4863
2020-05-10,66241,123278,Texas,TX,800.0,rv,0.48310000000000003
2020-05-10,67700,126770,National,NAT,12000.0,lv,0.48
2020-05-10,68347,128033,Wisconsin,WI,797.0,lv,0.47
2020-05-10,66263,123320,Nebraska CD-2,NE,448.0,lv,0.52
2020-05-10,66245,123344,National,NAT,1001.0,rv,0.51
2020-05-10,66240,123276,National,NAT,27754.0,rv,0.45
2020-05-11,68348,128034,Wisconsin,WI,797.0,lv,0.47
2020-05-11,66303,123416,Colorado,CO,800.0,rv,0.53
2020-05-11,67701,126771,National,NAT,12000.0,lv,0.48
2020-05-11,66309,123434,Arizona,AZ,600.0,lv,0.5046
2020-05-12,66404,123710,National,NAT,764.0,a,0.5135000000000001
2020-05-12,66404,123711,National,NAT,666.0,rv,0.5012
2020-05-12,66262,123319,National,NAT,973.0,rv,0.46
2020-05-12,66262,123368,National,NAT,1112.0,a,0.41
2020-05-12,67702,126772,National,NAT,12000.0,lv,0.48
2020-05-12,66283,123379,National,NAT,860.0,a,0.42100000000000004
2020-05-12,66283,123380,National,NAT,728.0,lv,0.52
2020-05-12,68349,128035,Wisconsin,WI,797.0,lv,0.47
2020-05-12,66268,123339,National,NAT,1175.0,rv,0.47
2020-05-12,66288,123389,Florida,FL,928.0,rv,0.5265
2020-05-13,67703,126773,National,NAT,12000.0,lv,0.48
2020-05-13,66290,123393,Georgia,GA,700.0,lv,0.46
2020-05-13,66401,123702,Pennsylvania,PA,600.0,lv,0.46
2020-05-13,68350,128036,Wisconsin,WI,797.0,lv,0.47
2020-05-13,66529,123975,North Carolina,NC,500.0,rv,0.466
2020-05-14,66304,123419,National,NAT,1854.0,rv,0.53
2020-05-14,66304,123431,National,NAT,1708.0,lv,0.53
2020-05-14,66307,123691,National,NAT,950.0,rv,0.42
2020-05-14,66502,123926,Arizona,AZ,946.0,lv,0.45
2020-05-14,67704,126774,National,NAT,12000.0,lv,0.49
2020-05-14,66504,123928,Florida,FL,1014.0,lv,0.45
2020-05-14,66505,123929,Pennsylvania,PA,963.0,lv,0.48
2020-05-14,66506,123930,Michigan,MI,970.0,lv,0.47
2020-05-14,66507,123931,Wisconsin,WI,875.0,lv,0.48
2020-05-14,68351,128037,Wisconsin,WI,797.0,lv,0.49
2020-05-14,66503,123927,North Carolina,NC,859.0,lv,0.45
2020-05-15,66525,123970,Utah,UT,1078.0,lv,0.41
2020-05-15,66392,123640,Kentucky,KY,1104.0,v,0.39
2020-05-15,67705,126775,National,NAT,12000.0,lv,0.49
2020-05-15,66525,124772,Utah,UT,1078.0,lv,0.4
2020-05-15,66525,124775,Utah,UT,1078.0,lv,0.38
2020-05-15,66525,124774,Utah,UT,1078.0,lv,0.38
2020-05-15,67020,125226,National,NAT,20333.0,lv,0.43
2020-05-15,68352,128038,Wisconsin,WI,797.0,lv,0.49
2020-05-15,66525,124773,Utah,UT,1078.0,lv,0.4
2020-05-16,66310,123437,Virginia,VA,563.0,lv,0.51
2020-05-16,69447,129343,Minnesota,MN,600.0,lv,0.55
2020-05-16,68353,128039,Wisconsin,WI,797.0,lv,0.49
2020-05-16,66305,123425,National,NAT,780.0,lv,0.516
2020-05-16,66305,123424,National,NAT,914.0,a,0.415
2020-05-16,67706,126776,National,NAT,12000.0,lv,0.49
2020-05-17,66375,123582,National,NAT,1424.0,lv,0.48
2020-05-17,67769,126850,National,NAT,12000.0,lv,0.49
2020-05-17,66308,123432,Florida,FL,2149.0,lv,0.445
2020-05-17,68354,128040,Wisconsin,WI,797.0,lv,0.48
2020-05-17,66379,123587,National,NAT,28159.0,rv,0.46
2020-05-17,66406,123714,Michigan,MI,3070.0,lv,0.48950000000000005
2020-05-17,66308,123433,Florida,FL,2149.0,lv,0.523
2020-05-18,67707,126778,National,NAT,12000.0,lv,0.49
2020-05-18,66394,123674,National,NAT,1323.0,rv,0.5
2020-05-18,66312,123441,Georgia,GA,1339.0,rv,0.48
2020-05-18,67829,127000,New Hampshire,NH,790.0,lv,0.44
2020-05-18,66510,123941,National,NAT,970.0,rv,0.43
2020-05-18,68355,128041,Wisconsin,WI,797.0,lv,0.47
2020-05-18,66864,124795,Alabama,AL,601.0,lv,0.39
2020-05-19,66405,123712,National,NAT,885.0,a,0.5142
2020-05-19,66405,123713,National,NAT,800.0,rv,0.5204
2020-05-19,66381,123598,National,NAT,1000.0,lv,0.48
2020-05-19,66396,123695,National,NAT,957.0,rv,0.47
2020-05-19,66399,123700,California,CA,537.0,lv,0.58
2020-05-19,66396,123694,National,NAT,1115.0,a,0.43
2020-05-19,66380,123597,National,NAT,1235.0,rv,0.47
2020-05-19,67708,126779,National,NAT,12000.0,lv,0.48
2020-05-19,66403,123705,Washington,WA,530.0,lv,0.57
2020-05-19,66512,123948,National,NAT,899.0,a,0.418
2020-05-19,66512,123949,National,NAT,774.0,lv,0.515
2020-05-19,68356,128042,Wisconsin,WI,797.0,lv,0.48
2020-05-19,66409,123726,Michigan,MI,1234.0,v,0.51
2020-05-20,68357,128043,Wisconsin,WI,797.0,lv,0.48
2020-05-20,66508,123933,National,NAT,1207.0,rv,0.48
2020-05-20,67709,126780,National,NAT,12000.0,lv,0.48
2020-05-20,66517,123957,Minnesota,MN,800.0,rv,0.49
2020-05-20,66515,124803,National,NAT,1000.0,lv,0.51
2020-05-20,66513,123950,Washington,WA,1070.0,lv,0.59
2020-05-21,66514,123952,National,NAT,1218.0,rv,0.46
2020-05-21,67770,126851,National,NAT,12000.0,lv,0.49
2020-05-21,66535,123993,New York,NY,796.0,rv,0.57
2020-05-21,66509,123936,North Carolina,NC,391.0,lv,0.42
2020-05-21,68358,128044,Wisconsin,WI,797.0,lv,0.48
2020-05-22,66766,124568,Tennessee,TN,1000.0,rv,0.42
2020-05-22,68359,128045,Wisconsin,WI,797.0,lv,0.48
2020-05-22,66530,123981,Arizona,AZ,400.0,lv,0.47
2020-05-22,67710,126782,National,NAT,12000.0,lv,0.49
2020-05-23,68360,128046,Wisconsin,WI,797.0,lv,0.49
2020-05-23,66531,123987,National,NAT,766.0,lv,0.539
2020-05-23,66531,123986,National,NAT,891.0,a,0.413
2020-05-23,66519,123959,Maryland,MD,810.0,lv,0.591
2020-05-23,67711,126783,National,NAT,12000.0,lv,0.48
2020-05-23,66561,124049,Indiana,IN,894.0,lv,0.39
2020-05-24,67712,126784,National,NAT,12000.0,lv,0.48
2020-05-24,66765,124564,Kentucky,KY,500.0,rv,0.36
2020-05-24,66533,123991,National,NAT,30317.0,rv,0.46
2020-05-24,68361,128047,Wisconsin,WI,797.0,lv,0.48
2020-05-24,68073,127497,Connecticut,CT,808.0,rv,0.52
2020-05-25,68362,128048,Wisconsin,WI,797.0,lv,0.48
2020-05-25,67713,126785,National,NAT,12000.0,lv,0.48
2020-05-26,66727,124479,California,CA,1048.0,lv,0.57
2020-05-26,66595,124132,National,NAT,1001.0,lv,0.53
2020-05-26,66773,124583,National,NAT,778.0,a,0.5113
2020-05-26,66773,124584,National,NAT,686.0,rv,0.49810000000000004
2020-05-26,67714,126786,National,NAT,12000.0,lv,0.49
2020-05-26,66545,124011,National,NAT,1157.0,rv,0.45
2020-05-26,66546,124015,South Carolina,SC,591.0,rv,0.42
2020-05-26,66560,124047,National,NAT,913.0,a,0.414
2020-05-26,66560,124048,National,NAT,793.0,lv,0.518
2020-05-26,67793,126879,Arizona,AZ,784.0,lv,0.45
2020-05-26,67801,126887,Pennsylvania,PA,2120.0,lv,0.48
2020-05-26,67795,126881,Florida,FL,3593.0,lv,0.47
2020-05-26,67796,126882,Georgia,GA,1396.0,lv,0.47
2020-05-26,67797,126883,Michigan,MI,1325.0,lv,0.5
2020-05-26,67798,126884,Minnesota,MN,647.0,lv,0.49
2020-05-26,67799,126885,North Carolina,NC,1403.0,lv,0.46
2020-05-26,67800,126886,Ohio,OH,1720.0,lv,0.42
2020-05-26,67802,126888,Texas,TX,2551.0,lv,0.43
2020-05-26,67803,126889,Virginia,VA,1148.0,lv,0.52
2020-05-26,67804,126890,Wisconsin,WI,740.0,lv,0.49
2020-05-26,67794,126880,Colorado,CO,572.0,lv,0.5
2020-05-27,66555,124033,Missouri,MO,500.0,lv,0.44
2020-05-27,66554,124032,Florida,FL,4763.0,rv,0.475
2020-05-27,67715,126787,National,NAT,12000.0,lv,0.48
2020-05-27,68363,128049,Wisconsin,WI,797.0,lv,0.49
2020-05-27,66784,124609,Georgia,GA,321.0,rv,0.4
2020-05-27,66551,124027,National,NAT,4429.0,a,0.41
2020-05-27,66551,124028,National,NAT,3732.0,rv,0.45
2020-05-27,66671,124337,National,NAT,1200.0,rv,0.43
2020-05-28,68364,128050,Wisconsin,WI,797.0,lv,0.5
2020-05-28,66668,124329,National,NAT,835.0,rv,0.53
2020-05-28,66668,124328,National,NAT,1001.0,a,0.53
2020-05-28,68473,128189,Minnesota,MN,510.0,lv,0.5
2020-05-28,67716,126788,National,NAT,12000.0,lv,0.48
2020-05-28,66721,124458,North Carolina,NC,500.0,lv,0.44
2020-05-29,68365,128051,Wisconsin,WI,797.0,lv,0.5
2020-05-29,67717,126789,National,NAT,12000.0,lv,0.49
2020-05-30,66670,124335,National,NAT,861.0,rv,0.48
2020-05-30,66695,124393,Michigan,MI,1582.0,v,0.5
2020-05-30,66694,124420,National,NAT,1200.0,rv,0.46
2020-05-30,68366,128052,Wisconsin,WI,797.0,lv,0.49
2020-05-30,66696,124399,National,NAT,914.0,a,0.447
2020-05-30,66696,124400,National,NAT,789.0,lv,0.49700000000000005
2020-05-30,66785,124610,Florida,FL,881.0,lv,0.47
2020-05-30,67718,126790,National,NAT,12000.0,lv,0.49
2020-05-31,66712,124436,Michigan,MI,620.0,lv,0.48
2020-05-31,66709,124432,National,NAT,1457.0,lv,0.48
2020-05-31,66710,124434,Arizona,AZ,329.0,lv,0.44
2020-05-31,66711,124435,Florida,FL,1186.0,lv,0.48
2020-05-31,66713,124437,North Carolina,NC,806.0,lv,0.46
2020-05-31,67719,126791,National,NAT,12000.0,lv,0.49
2020-05-31,66715,124439,Wisconsin,WI,382.0,lv,0.45
2020-05-31,67019,125225,National,NAT,18132.0,lv,0.46
2020-05-31,66762,124561,National,NAT,31983.0,rv,0.46
2020-05-31,68367,128053,Wisconsin,WI,797.0,lv,0.48
2020-05-31,66714,124438,Pennsylvania,PA,579.0,lv,0.46
2020-06-01,66697,124402,National,NAT,1624.0,rv,0.51
2020-06-01,66697,124406,National,NAT,1990.0,a,0.46
2020-06-01,67720,126792,National,NAT,12000.0,lv,0.48
2020-06-01,66701,124409,Kansas,KS,699.0,rv,0.4
2020-06-01,66703,124454,National,NAT,742.0,rv,0.52
2020-06-01,66722,124461,Texas,TX,1166.0,rv,0.43
2020-06-01,68368,128054,Wisconsin,WI,797.0,lv,0.48
2020-06-01,66700,124408,National,NAT,1486.0,lv,0.47
2020-06-02,66705,124423,National,NAT,964.0,rv,0.47
2020-06-02,66705,124468,National,NAT,1113.0,a,0.42
2020-06-02,67721,126793,National,NAT,12000.0,lv,0.49
2020-06-02,66754,124541,National,NAT,1007.0,lv,0.46
2020-06-02,66718,124450,National,NAT,1244.0,rv,0.47
2020-06-02,66724,124469,Arizona,AZ,1002.0,rv,0.46
2020-06-02,66735,124500,National,NAT,917.0,a,0.43200000000000005
2020-06-02,66726,124471,Wisconsin,WI,801.0,rv,0.49
2020-06-02,68369,128055,Wisconsin,WI,797.0,lv,0.48
2020-06-02,66735,124501,National,NAT,795.0,lv,0.509
2020-06-02,66725,124470,Ohio,OH,803.0,rv,0.45
2020-06-02,71653,134239,Pennsylvania,PA,2045.0,a,0.49
2020-06-02,66749,124533,National,NAT,1000.0,rv,0.49
2020-06-03,68370,128056,Wisconsin,WI,797.0,lv,0.49
2020-06-03,66748,124528,Michigan,MI,600.0,lv,0.53
2020-06-03,66733,124494,National,NAT,964.0,rv,0.45
2020-06-03,66730,124485,National,NAT,1327.0,a,0.47
2020-06-03,66743,124520,National,NAT,958.0,rv,0.5
2020-06-03,66729,124482,North Carolina,NC,949.0,v,0.49
2020-06-03,66723,124465,National,NAT,1431.0,rv,0.527
2020-06-03,67722,126794,National,NAT,12000.0,lv,0.49
2020-06-04,66744,124521,National,NAT,500.0,rv,0.53
2020-06-04,66740,124511,Iowa,IA,963.0,v,0.47
2020-06-04,66742,124517,Texas,TX,682.0,v,0.48
2020-06-04,66764,124563,Oklahoma,OK,500.0,lv,0.36
2020-06-04,66825,124703,Mississippi,MS,568.0,lv,0.406
2020-06-04,66745,124550,National,NAT,2827.0,rv,0.47
2020-06-04,66816,124678,Michigan,MI,600.0,lv,0.55
2020-06-04,68371,128057,Wisconsin,WI,797.0,lv,0.48
2020-06-04,67723,126795,National,NAT,12000.0,lv,0.49
2020-06-05,66821,124698,National,NAT,3504.0,a,0.4
2020-06-05,69448,129344,Minnesota,MN,600.0,lv,0.48
2020-06-05,68372,128058,Wisconsin,WI,797.0,lv,0.48
2020-06-05,66750,124536,National,NAT,1125.0,rv,0.55
2020-06-05,67771,126852,National,NAT,12000.0,lv,0.49
2020-06-06,66751,124542,National,NAT,1200.0,rv,0.47
2020-06-06,67724,126797,National,NAT,12000.0,lv,0.5
2020-06-06,68373,128059,Wisconsin,WI,797.0,lv,0.48
2020-06-06,66759,124555,National,NAT,891.0,a,0.419
2020-06-06,66759,124556,National,NAT,787.0,lv,0.531
2020-06-06,66753,124539,National,NAT,1223.0,lv,0.53
2020-06-07,66772,124582,National,NAT,855.0,rv,0.46299999999999997
2020-06-07,67772,126853,National,NAT,12000.0,lv,0.5
2020-06-07,68374,128060,Wisconsin,WI,797.0,lv,0.49
2020-06-07,66769,124574,Michigan,MI,543.0,lv,0.5
2020-06-07,66763,124562,National,NAT,32380.0,rv,0.47
2020-06-08,68375,128061,Wisconsin,WI,797.0,lv,0.49
2020-06-08,67725,126799,National,NAT,12000.0,lv,0.51
2020-06-08,66767,124569,Iowa,IA,865.0,rv,0.46
2020-06-09,66774,124586,National,NAT,688.0,rv,0.5357999999999999
2020-06-09,66770,124577,National,NAT,931.0,rv,0.46
2020-06-09,66770,124604,National,NAT,1114.0,a,0.43
