,year,state_po,state_fips,office,d_prob
492,2006,MA,25,senate,0.6688272533408205
493,2006,MI,26,senate,0.5690997851403465
494,2006,MN,27,senate,0.5805634900025968
495,2006,MS,28,senate,0.3486539176096418
496,2006,MO,29,senate,0.49578356923952965
497,2006,MT,30,senate,0.49161756927959066
498,2006,NE,31,senate,0.638827922933029
499,2006,NV,32,senate,0.4098995488969604
500,2006,NJ,34,senate,0.5720435801633765
501,2006,NM,35,senate,0.7060513830453854
502,2006,NY,36,senate,0.5741634316406815
503,2006,ND,38,senate,0.6882632293080054
504,2006,OH,39,senate,0.5616413169069943
505,2006,PA,42,senate,0.586365789333756
506,2006,RI,44,senate,0.5351863540376058
507,2006,TN,47,senate,0.4798922394400377
508,2006,TX,48,senate,0.36044576366682635
509,2006,UT,49,senate,0.31064924061535015
510,2006,VA,51,senate,0.4959431667893581
511,2006,WA,53,senate,0.568526980891035
512,2006,WV,54,senate,0.7704902160126258
513,2006,WI,55,senate,0.6730655283152902
514,2006,WY,56,senate,0.2939173865402747
515,2008,AL,1,senate,0.36520448832171387
516,2008,AK,2,senate,0.4776708012954681
517,2008,CO,8,senate,0.5279563016459364
518,2008,DE,10,senate,0.6468651258119126
519,2008,GA,13,senate,0.4256041752028573
520,2008,ID,16,senate,0.34105121126585813
521,2008,IL,17,senate,0.6784095113514665
522,2008,IA,19,senate,0.6265578028874497
523,2008,KS,20,senate,0.36458465833532944
524,2008,KY,21,senate,0.4703438042981507
525,2008,LA,22,senate,0.5210964613033818
526,2008,ME,23,senate,0.3858343801333462
527,2008,MA,25,senate,0.6355066637232738
528,2008,MI,26,senate,0.6266496446411556
529,2008,MN,27,senate,0.4199368620668877
530,2008,MS,28,senate,0.3856495373793329
531,2008,MT,30,senate,0.7291597754041594
532,2008,NE,31,senate,0.4005698343619205
533,2008,NH,33,senate,0.5158962387033724
534,2008,NJ,34,senate,0.560301167714063
535,2008,NM,35,senate,0.6132799125842288
536,2008,NC,37,senate,0.5265278080136331
537,2008,OK,40,senate,0.39183884397235264
538,2008,OR,41,senate,0.489046700884411
539,2008,RI,44,senate,0.7307092786888234
540,2008,SC,45,senate,0.422468688399412
541,2008,SD,46,senate,0.6249169234487342
542,2008,TN,47,senate,0.31644013305369784
543,2008,TX,48,senate,0.42837877547925163
544,2008,VA,51,senate,0.6503255021417431
545,2008,WV,54,senate,0.6372702574938631
546,2008,WY,56,senate,0.2425172095181335
547,2008,WY,56,senate,0.265212183367452
548,2010,AL,1,senate,0.3471015463490719
549,2010,AK,2,senate,0.23500702535782358
550,2010,AZ,4,senate,0.34651246368125194
551,2010,AR,5,senate,0.369451136408802
552,2010,CA,6,senate,0.5218357506279899
553,2010,CO,8,senate,0.4805037110263242
554,2010,CT,9,senate,0.5248427086630562
555,2010,DE,10,senate,0.5660730899603776
556,2010,FL,12,senate,0.2019801497143098
557,2010,GA,13,senate,0.3899864514659576
558,2010,HI,15,senate,0.7480861237563515
559,2010,ID,16,senate,0.24927591039530175
560,2010,IL,17,senate,0.4641626487762227
561,2010,IN,18,senate,0.39999002568672287
562,2010,IA,19,senate,0.33303317106650787
563,2010,KS,20,senate,0.2637854963399436
564,2010,KY,21,senate,0.4424848978243428
565,2010,LA,22,senate,0.3767385457954741
566,2010,MD,24,senate,0.6219298331713797
567,2010,MO,29,senate,0.406263905686458
568,2010,NV,32,senate,0.5028874250766561
569,2010,NH,33,senate,0.36846561544720813
570,2010,NY,36,senate,0.5964484454986564
571,2010,NY,36,senate,0.6397868636593681
572,2010,NC,37,senate,0.43046616284704325
573,2010,OH,39,senate,0.3940388949379544
574,2010,OK,40,senate,0.2613318966407151
575,2010,OR,41,senate,0.5722403070038015
576,2010,PA,42,senate,0.4899150530927598
577,2010,SC,45,senate,0.27646319288683446
578,2010,UT,49,senate,0.32761820139090614
579,2010,VT,50,senate,0.6432616996487767
580,2010,WA,53,senate,0.523648258488133
581,2010,WV,54,senate,0.5346901960192321
582,2010,WI,55,senate,0.47019915434358006
583,2012,AZ,4,senate,0.46203612160351465
584,2012,CA,6,senate,0.625242844721446
585,2012,CT,9,senate,0.5245415289688073
586,2012,DE,10,senate,0.6641917288529201
587,2012,FL,12,senate,0.5523175610681682
588,2012,HI,15,senate,0.6164553400479001
589,2012,IN,18,senate,0.5004413886634205
590,2012,ME,23,senate,0.12818743790705375
591,2012,MD,24,senate,0.5597785840529175
592,2012,MA,25,senate,0.5327391906779608
593,2012,MI,26,senate,0.5879807037218365
594,2012,MN,27,senate,0.6522898262419866
595,2012,MS,28,senate,0.4055090015206578
596,2012,MO,29,senate,0.5481432375826044
597,2012,MT,30,senate,0.48578382359597255
598,2012,NE,31,senate,0.42225567227849836
599,2012,NV,32,senate,0.4470612995525178
600,2012,NJ,34,senate,0.5886546099402099
601,2012,NM,35,senate,0.5100806529576833
602,2012,NY,36,senate,0.6210867000495178
603,2012,ND,38,senate,0.5023821089604663
604,2012,OH,39,senate,0.5070069506101833
605,2012,PA,42,senate,0.5369002004825656
606,2012,RI,44,senate,0.6481136519611945
607,2012,TN,47,senate,0.30406590287131857
608,2012,TX,48,senate,0.406230045638668
609,2012,UT,49,senate,0.29980405223552264
610,2012,VA,51,senate,0.5286594904628799
611,2012,WA,53,senate,0.6045099118171301
612,2012,WV,54,senate,0.6057206733696656
