year,state_po,state_fips,district,office,d_prob
1990,MN,27,7,house,0.5351323269359496
1990,MN,27,8,house,0.7290701937176816
1990,MS,28,1,house,0.6486823732137021
1990,MS,28,2,house,0.8410581021567045
1990,MS,28,3,house,1.0
1990,MS,28,4,house,0.805983834337222
1990,MS,28,5,house,0.8137068606692365
1990,MO,29,1,house,0.6089962029013728
1990,MO,29,2,house,0.5001272750413643
1990,MO,29,3,house,0.5679750205926862
1990,MO,29,4,house,0.6184841345195813
1990,MO,29,5,house,0.6208814461036213
1990,MO,29,6,house,0.4807200310426244
1990,MO,29,7,house,0.478532313794953
1990,MO,29,8,house,0.4272132092853175
1990,MO,29,9,house,0.5752795258752368
1990,MT,30,1,house,0.6113330004992511
1990,MT,30,2,house,0.3703880199493433
1990,NE,31,1,house,0.3522639371996347
1990,NE,31,2,house,0.5785462798765387
1990,NE,31,3,house,0.4884007795007878
1990,NV,32,1,house,0.6140643588776369
1990,NV,32,2,house,0.3400567322454897
1990,NH,33,1,house,0.4460260972716489
1990,NH,33,2,house,0.526250676563829
1990,NJ,34,1,house,0.5412425071378387
1990,NJ,34,2,house,0.8816076810626432
1990,NJ,34,3,house,0.4908253121789175
1990,NJ,34,4,house,0.3450178594969209
1990,NJ,34,5,house,0.2242663779794887
1990,NJ,34,6,house,0.5058243798701814
1990,NJ,34,7,house,0.23195745569544726
1990,NJ,34,8,house,0.7691894127377998
1990,NJ,34,9,house,0.5332889652766112
1990,NJ,34,10,house,0.8143821441695841
1990,NJ,34,11,house,0.32998343610372616
1990,NJ,34,12,house,0.31032721658055706
1990,NJ,34,13,house,0.3943094174066252
1990,NJ,34,14,house,0.6620268305267601
1990,NM,35,1,house,0.2978490204137553
1990,NM,35,3,house,0.7445919300451506
1990,NY,36,1,house,0.5094077385109652
1990,NY,36,2,house,0.5156311076769238
1990,NY,36,3,house,0.4820962019746432
1990,NY,36,4,house,0.2944178355570761
1990,NY,36,5,house,0.3645395167938447
1990,NY,36,6,house,0.5086167691902629
1990,NY,36,7,house,0.5771830580790527
1990,NY,36,8,house,0.5276371017005932
1990,NY,36,9,house,0.4713835845896148
1990,NY,36,10,house,0.6389445485037244
1990,NY,36,11,house,0.5653165257894822
1990,NY,36,12,house,0.6728555450400069
1990,NY,36,13,house,0.59044870044597
1990,NY,36,14,house,0.2821827835575821
1990,NY,36,15,house,0.2838395863172188
1990,NY,36,16,house,0.6624840689011812
1990,NY,36,17,house,0.6335173365533897
1990,NY,36,18,house,0.6449864498644986
1990,NY,36,19,house,0.4597624156156785
1990,NY,36,20,house,0.5683793482544753
1990,NY,36,21,house,0.2220342732229061
1990,NY,36,22,house,0.23107689043907975
1990,NY,36,23,house,0.5252498334443704
1990,NY,36,24,house,0.29731856647447363
1990,NY,36,27,house,0.3077599567046321
1990,NY,36,28,house,0.5685398091208165
1990,NY,36,29,house,0.21824389938289007
1990,NY,36,30,house,0.5596948374364964
1990,NY,36,31,house,0.3863683337171742
1990,NY,36,32,house,0.4794286465407703
1990,NY,36,33,house,0.6485500623842713
1990,NY,36,34,house,0.2639333624860702
1990,NC,37,1,house,0.6478531813562851
1990,NC,37,2,house,0.7474178564499377
1990,NC,37,3,house,0.5929981983255025
1990,NC,37,4,house,0.5806787554622443
1990,NC,37,5,house,0.5910542633243492
1990,NC,37,6,house,0.3341015905047662
1990,NC,37,7,house,0.6564887607431531
1990,NC,37,8,house,0.5497014792372126
1990,NC,37,9,house,0.37981930825710497
1990,NC,37,10,house,0.3817907152402533
1990,NC,37,11,house,0.4933609525654591
1990,ND,38,0,house,0.6518961103346882
1990,OH,39,1,house,0.5108646694340633
1990,OH,39,2,house,0.3558220920564401
1990,OH,39,3,house,1.0
1990,OH,39,4,house,0.3829025207288969
1990,OH,39,5,house,0.2512837512054002
1990,OH,39,6,house,0.2880007288851095
1990,OH,39,7,house,0.3792946980929495
1990,OH,39,8,house,0.3888002250227775
1990,OH,39,9,house,0.7769158656385339
1990,OH,39,10,house,0.36773327766677605
1990,OH,39,11,house,0.6571915093508705
1990,OH,39,12,house,0.2801427633647582
1990,OH,39,13,house,0.5667224709150683
1990,OH,39,14,house,0.5955821949067454
1990,OH,39,15,house,0.40799433059987256
1990,OH,39,16,house,0.4109012720481549
1990,OH,39,17,house,0.7771431571823624
1990,OH,39,18,house,0.7427938870268442
1990,OH,39,19,house,0.6477010318318669
1990,OH,39,20,house,0.7334768236343278
1990,OH,39,21,house,0.7995264953694032
1990,OK,40,1,house,0.4404428033358246
1990,OK,40,2,house,0.6130231993034134
1990,OK,40,3,house,0.803878956251587
1990,OK,40,4,house,0.735746949551823
1990,OK,40,5,house,0.30411551119045016
1990,OK,40,6,house,0.7999128160418483
1990,OR,41,1,house,0.6307925408903756
1990,OR,41,2,house,0.3195313122724978
1990,OR,41,3,house,0.8075007255236853
1990,OR,41,4,house,0.8581583505851536
1990,OR,41,5,house,0.5500331052747738
1990,PA,42,1,house,0.7942687768414448
1990,PA,42,2,house,0.9209557749605656
1990,PA,42,3,house,0.6001508587601546
1990,PA,42,4,house,0.5590007768718463
1990,PA,42,5,house,0.3848002494505244
1990,PA,42,6,house,0.5701257596542184
1990,PA,42,7,house,0.34713862851504684
1990,PA,42,8,house,0.5663324784332012
1990,PA,42,9,house,1.0
1990,PA,42,10,house,1.0
1990,PA,42,11,house,1.0
1990,PA,42,12,house,0.6173704789085873
1990,PA,42,13,house,0.3969665553640672
1990,PA,42,14,house,0.7179676879398519
1990,PA,42,15,house,0.3942595223332365
1990,PA,42,16,house,0.33874618563868825
1990,PA,42,17,house,1.0
1990,PA,42,18,house,0.4855412211769932
1990,PA,42,20,house,0.6559368357121166
1990,PA,42,22,house,0.6326482838784669
1990,PA,42,23,house,0.40610235921430415
1990,RI,44,1,house,0.4483978564508811
1990,RI,44,2,house,0.5921391296776967
1990,SC,45,1,house,0.3445665287482895
1990,SC,45,3,house,0.5802558976409437
1990,SC,45,4,house,0.6135245441270079
1990,SC,45,5,house,0.9986615595551591
1990,SC,45,6,house,0.9957365325208412
1990,SD,46,0,house,0.6755357600914115
1990,TN,47,3,house,0.5302087225751347
1990,TN,47,4,house,0.674219680107666
1990,TN,47,5,house,0.7244267847837416
1990,TN,47,6,house,0.6669531112286269
1990,TN,47,7,house,0.3798042671266264
1990,TN,47,8,house,0.999598496771914
1990,TN,47,9,house,0.5812902685967701
1990,TX,48,1,house,0.6104244331201477
1990,TX,48,2,house,0.55565260703535
1990,TX,48,4,house,0.9963751449022024
1990,TX,48,5,house,0.5958309735644993
1990,TX,48,6,house,0.3313878700898315
1990,TX,48,9,house,0.5773853891522235
1990,TX,48,10,house,0.6487753507490573
1990,TX,48,11,house,0.5345490624932104
1990,TX,48,12,house,0.7131030669848105
1990,TX,48,13,house,0.5647866905978186
1990,TX,48,14,house,0.5430577612276315
1990,TX,48,15,house,1.0
1990,TX,48,16,house,0.9563000505290236
1990,TX,48,17,house,1.0
1990,TX,48,18,house,0.9955592105263158
1990,TX,48,20,house,1.0
1990,TX,48,21,house,0.25153374233128833
1990,TX,48,22,house,0.2876260046055541
1990,TX,48,23,house,0.6349143939664724
1990,TX,48,24,house,1.0
1990,TX,48,25,house,1.0
1990,TX,48,26,house,0.29597074480748903
1990,TX,48,27,house,1.0
1990,UT,49,1,house,0.4379703276064185
1990,UT,49,2,house,0.5759547172873654
1990,UT,49,3,house,0.5834709160057785
1990,VA,51,1,house,0.48971994366316796
1990,VA,51,2,house,0.7495313646119156
1990,VA,51,3,house,0.3068283765255514
1990,VA,51,4,house,0.7830950832681223
1990,VA,51,5,house,0.994424930872132
1990,VA,51,6,house,0.8272867223720156
1990,VA,51,7,house,0.41732328260560375
1990,VA,51,8,house,0.5170318079020109
1990,VA,51,9,house,0.9708941210457894
1990,VA,51,10,house,0.3391026210573079
1990,WA,53,1,house,0.4795317087340367
1990,WA,53,2,house,0.5054526844194238
1990,WA,53,3,house,0.5375911957462595
1990,WA,53,4,house,0.29340257053042057
1990,WA,53,5,house,0.6881066673325053
1990,WA,53,6,house,0.6136577037985489
1990,WA,53,7,house,0.7231072459056366
1990,WA,53,8,house,0.43787130735203145
1990,WV,54,1,house,0.6713822277109099
1990,WV,54,2,house,0.5547320911118526
1990,WV,54,3,house,1.0
1990,WV,54,4,house,0.5195203787031498
1990,WI,55,1,house,0.993886121071727
1990,WI,55,2,house,0.4675869491208997
1990,WI,55,3,house,0.3898989898989899
1990,WI,55,4,house,0.6916296417797619
1990,WI,55,5,house,0.6796389606975419
1990,WI,55,7,house,0.621388342099217
1990,WI,55,8,house,0.4644304518203437
1990,WY,56,0,house,0.4490651988231945
1992,AL,1,1,house,0.3676028458852309
1992,AL,1,2,house,0.47920319074333795
1992,AL,1,3,house,0.603100139673286
1992,AL,1,4,house,0.6849945558577669
1992,AL,1,5,house,0.655626236518619
1992,AL,1,6,house,0.4499980366889294
1992,AL,1,7,house,0.6946042074764286
1992,AK,2,0,house,0.42815202663142576
1992,AZ,4,1,house,0.5130323522601055
1992,AZ,4,2,house,0.6601712064522703
1992,AZ,4,3,house,0.34363237563974114
1992,AZ,4,4,house,0.2672513689759378
1992,AZ,4,5,house,0.297352326480969
1992,AZ,4,6,house,0.5324160567677356
1992,AR,5,1,house,0.6982948603018079
1992,AR,5,2,house,0.7416381076372269
1992,AR,5,3,house,0.4720554402109871
1992,AR,5,4,house,0.4766333066267767
1992,CA,6,1,house,0.4764058183323647
1992,CA,6,2,house,0.2797829713590795
1992,CA,6,3,house,0.5117581750005237
1992,CA,6,4,house,0.4569689270022762
1992,CA,6,5,house,0.6863723108952117
1992,CA,6,6,house,0.6522657015758124
1992,CA,6,7,house,0.7033608279582718
1992,CA,6,8,house,0.8247246348161296
1992,CA,6,9,house,0.7189878625797161
1992,CA,6,10,house,0.4801036982623053
1992,CA,6,11,house,0.4561388483047005
1992,CA,6,12,house,0.6882669970710179
1992,CA,6,13,house,0.6023618599038517
1992,CA,6,14,house,0.5665915701599401
1992,CA,6,15,house,0.6354033990277725
1992,CA,6,16,house,0.6200868600168075
1992,CA,6,17,house,0.7204789724624109
1992,CA,6,18,house,0.8466344667931229
1992,CA,6,19,house,0.4690685007385525
1992,CA,6,20,house,0.6485316819402679
1992,CA,6,21,house,0.3472967111473988
1992,CA,6,22,house,0.3494154269663821
1992,CA,6,23,house,0.4144334158520488
1992,CA,6,24,house,0.5552695804784794
1992,CA,6,25,house,0.3302608417346776
1992,CA,6,26,house,0.6104393423098554
1992,CA,6,27,house,0.3944692868910332
1992,CA,6,28,house,0.3654803182699564
1992,CA,6,29,house,0.6130806238192484
1992,CA,6,30,house,0.5841303280945142
1992,CA,6,31,house,0.625694845096477
1992,CA,6,32,house,0.8717218711663541
1992,CA,6,33,house,0.6303786998562397
1992,CA,6,34,house,0.6127386152633618
1992,CA,6,35,house,0.8250064114893891
1992,CA,6,36,house,0.35786019800965857
1992,CA,6,37,house,0.8572575593142575
1992,CA,6,38,house,0.4336972654908858
1992,CA,6,39,house,0.3824713127796185
1992,CA,6,40,house,0.3111850469839197
1992,CA,6,41,house,0.34439782967902216
1992,CA,6,42,house,0.5066844495252611
1992,CA,6,43,house,0.4640603444206065
1992,CA,6,44,house,0.4013589399678689
1992,CA,6,45,house,0.3898756034816929
1992,CA,6,46,house,0.41004097251051386
1992,CA,6,47,house,0.3025442760671289
1992,CA,6,48,house,0.2924792294843706
1992,CA,6,49,house,0.5113741371967633
1992,CA,6,50,house,0.5657268748261678
1992,CA,6,51,house,0.3365600110674124
1992,CA,6,52,house,0.4119859297234592
1992,CO,8,1,house,0.6883853189235752
1992,CO,8,2,house,0.607272231455515
1992,CO,8,3,house,0.4370066115954864
1992,CO,8,4,house,0.4215869104080781
1992,CO,8,5,house,0.2569685516504735
1992,CO,8,6,house,0.3907085891281312
1992,CT,9,1,house,0.4597563460049709
1992,CT,9,2,house,0.34278780587292496
1992,CT,9,3,house,0.452557457449774
1992,CT,9,4,house,0.2671311158163149
1992,CT,9,5,house,0.3112621367304387
1992,CT,9,6,house,0.25197727851350393
1992,DE,10,0,house,0.4252654604453072
1992,FL,12,1,house,0.5202290143112075
1992,FL,12,2,house,0.7342815488789158
1992,FL,12,3,house,0.5928890723671055
1992,FL,12,4,house,0.4323320986674796
1992,FL,12,5,house,0.4921210097553017
1992,FL,12,6,house,0.34639234137452746
1992,FL,12,7,house,0.4346861086076324
1992,FL,12,8,house,0.3145247728391962
1992,FL,12,9,house,0.4107017000853958
1992,FL,12,10,house,0.4342000264735359
1992,FL,12,11,house,0.527733938146054
1992,FL,12,12,house,0.4788985116423793
1992,FL,12,13,house,0.4215104424572544
1992,FL,12,15,house,0.5067722984480548
1992,FL,12,16,house,0.391543129421138
1992,FL,12,17,house,0.9998540841836984
1992,FL,12,18,house,0.3323326768516925
1992,FL,12,19,house,0.6307386577744282
1992,FL,12,20,house,0.55050464712534
1992,FL,12,22,house,0.3708193032441883
1992,FL,12,23,house,0.5853267099732519
1992,GA,13,1,house,0.4217647713363747
1992,GA,13,2,house,0.6369711800614435
1992,GA,13,3,house,0.4524038046242885
1992,GA,13,4,house,0.4946547136796184
1992,GA,13,5,house,0.721330482811254
1992,GA,13,6,house,0.4225969878926523
1992,GA,13,7,house,0.5732388349314681
1992,GA,13,8,house,0.5571466726932797
1992,GA,13,9,house,0.5919253389755058
1992,GA,13,10,house,0.5381343524331836
1992,GA,13,11,house,0.7309489051094891
1992,HI,15,1,house,0.7287295183574117
1992,HI,15,2,house,0.7264458014423475
1992,ID,16,1,house,0.5804479393964346
1992,ID,16,2,house,0.3541966541570815
1992,IL,17,1,house,0.8280525976312864
1992,IL,17,2,house,0.7808555399719496
1992,IL,17,3,house,0.6352113062246125
1992,IL,17,4,house,0.7757062243795345
1992,IL,17,5,house,0.5725925638672371
1992,IL,17,6,house,0.3449369601117886
1992,IL,17,7,house,0.8114798851212486
1992,IL,17,8,house,0.4040472189512767
1992,IL,17,9,house,0.6797662106857236
1992,IL,17,10,house,0.3549017163279724
1992,IL,17,11,house,0.5565824038939843
1992,IL,17,12,house,0.7124456996669157
1992,IL,17,13,house,0.3164286667556386
1992,IL,17,14,house,0.3264794644096018
1992,IL,17,15,house,0.405658093544698
1992,IL,17,16,house,0.44367300531759024
1992,IL,17,17,house,0.6010071090047393
1992,IL,17,18,house,0.4222255845536136
1992,IL,17,19,house,0.6914162218076362
1992,IL,17,20,house,0.5650338577391203
1992,IN,18,1,house,0.694227283027419
1992,IN,18,2,house,0.5707974443402604
1992,IN,18,3,house,0.5744541763973037
1992,IN,18,4,house,0.6206187464059805
1992,IN,18,5,house,0.4897512076746876
1992,IN,18,6,house,0.27839275695962545
1992,IN,18,7,house,0.4051907511257217
1992,IN,18,8,house,0.5253589600540275
1992,IN,18,9,house,0.6967715127879951
1992,IN,18,10,house,0.6397397609761141
1992,IA,19,1,house,0.31227397448997163
1992,IA,19,2,house,0.4911307541845221
1992,IA,19,3,house,0.4705569116435268
1992,IA,19,4,house,0.6157387817215529
1992,KS,20,1,house,0.2930980697308419
1992,KS,20,2,house,0.5618140964115385
1992,KS,20,3,house,0.3759371018917931
1992,KS,20,4,house,0.5167724159760589
1992,KY,21,1,house,0.6046082775880399
1992,KY,21,2,house,0.6142667660641501
1992,KY,21,3,house,0.5273569113509278
1992,KY,21,4,house,0.3835796648478748
1992,KY,21,5,house,0.4538066014264389
1992,KY,21,6,house,0.6069053479525621
1992,LA,22,2,house,1.0
1992,LA,22,3,house,1.0
1992,LA,22,4,house,0.7389994405407764
1992,LA,22,4,house,0.2610005594592236
1992,LA,22,5,house,0.3698127925117005
1992,LA,22,7,house,1.0
1992,ME,23,1,house,0.6497202273920278
1992,ME,23,2,house,0.42007109073219606
1992,MD,24,1,house,0.4842970947585407
1992,MD,24,2,house,0.3489085048858525
1992,MD,24,3,house,0.7350904271835048
1992,MD,24,4,house,0.7519278511325439
1992,MD,24,5,house,0.5298722702925422
1992,MD,24,6,house,0.4582808428391461
1992,MD,24,7,house,0.8530445324677501
1992,MD,24,8,house,0.274738872900909
1992,MA,25,1,house,0.5152182206622921
1992,MA,25,2,house,0.5308844770455124
1992,MA,25,3,house,0.44297748072294696
1992,MA,25,4,house,0.676889834403214
1992,MA,25,5,house,0.5216788013906861
1992,MA,25,6,house,0.4486483507398936
1992,MA,25,7,house,0.6209626435761015
1992,MA,25,8,house,0.8305611577757586
1992,MA,25,9,house,0.6921390665289354
1992,MA,25,10,house,0.6075469276431895
1992,MI,26,1,house,0.5392656513500534
1992,MI,26,2,house,0.3495892786947694
1992,MI,26,3,house,0.3620597249271555
1992,MI,26,4,house,0.34814879601175164
1992,MI,26,5,house,0.6025421238244514
1992,MI,26,6,house,0.38187652287312535
1992,MI,26,8,house,0.4759875942635762
1992,MI,26,9,house,0.5368332465034265
1992,MI,26,10,house,0.5310764642811849
1992,MI,26,11,house,0.4016574661034876
1992,MI,26,12,house,0.5261699872584169
1992,MI,26,13,house,0.5191062597605414
1992,MI,26,14,house,0.823859139083727
1992,MI,26,15,house,0.8050647693605242
1992,MI,26,16,house,0.6514759106152671
1992,MN,27,1,house,0.738535590308843
1992,MN,27,2,house,0.4781279508543684
1992,MN,27,3,house,0.33236637001121594
1992,MN,27,4,house,0.5748967462476076
1992,MN,27,5,house,0.6284473860855883
1992,MN,27,6,house,0.3322536816123685
1992,MN,27,7,house,0.5042331390006176
1992,MN,27,8,house,0.5904088244750575
1992,MS,28,1,house,0.5945967079798257
1992,MS,28,2,house,0.7637693360594242
1992,MS,28,3,house,0.8119895898770528
1992,MS,28,4,house,0.6729942840694136
1992,MS,28,5,house,0.6320907787164107
1992,MO,29,1,house,0.6805746756727779
1992,MO,29,2,house,0.4760211495253519
1992,MO,29,3,house,0.6400965294996211
1992,MO,29,4,house,0.7038202122074988
1992,MO,29,5,house,0.5914880616657266
1992,MO,29,6,house,0.5544644054162756
1992,MO,29,7,house,0.3836040989752562
1992,MO,29,8,house,0.3699801209804708
1992,MO,29,9,house,0.4771423651634874
1992,MT,30,0,house,0.5045661139113528
1992,NE,31,1,house,0.4027845157836626
1992,NE,31,2,house,0.5121094218672334
1992,NE,31,3,house,0.2830106353967821
1992,NV,32,1,house,0.5791645597052661
1992,NV,32,2,house,0.4333304986670906
1992,NH,33,1,house,0.42466198114056186
1992,NH,33,2,house,0.6167597064542433
1992,NJ,34,1,house,0.6731426917815426
1992,NJ,34,2,house,0.5588603829943424
1992,NJ,34,3,house,0.3675243747019133
1992,NJ,34,4,house,0.35035340449787544
1992,NJ,34,5,house,0.2463051853147745
1992,NJ,34,6,house,0.5230856329032744
1992,NJ,34,7,house,0.4263146862730871
1992,NJ,34,8,house,0.4700137979283674
1992,NJ,34,9,house,0.5830987331590589
1992,NJ,34,10,house,0.7838363451668092
1992,NJ,34,11,house,0.2565639482036687
1992,NJ,34,12,house,0.3044284839619148
1992,NJ,34,13,house,0.6428345937933212
1992,NM,35,1,house,0.3732688802908184
1992,NM,35,2,house,0.4350181364095855
1992,NM,35,3,house,0.6741961507433445
1992,NY,36,1,house,0.4353668452360111
1992,NY,36,2,house,0.3919363768632214
1992,NY,36,3,house,0.3981589638978474
1992,NY,36,4,house,0.3705215956487862
1992,NY,36,5,house,0.4129835707742979
1992,NY,36,6,house,0.6052125720847792
1992,NY,36,7,house,0.4223837684953601
1992,NY,36,8,house,0.5807588373574708
1992,NY,36,9,house,0.5226168364571021
1992,NY,36,10,house,0.5858351809636824
1992,NY,36,11,house,0.5986999711278101
1992,NY,36,12,house,0.5352538641910322
1992,NY,36,13,house,0.31655782851774417
1992,NY,36,14,house,0.4065809316353887
1992,NY,36,15,house,0.65580663133754
1992,NY,36,16,house,0.6127027149800881
1992,NY,36,17,house,0.5696063285584616
1992,NY,36,18,house,0.4766001390620307
1992,NY,36,19,house,0.3473891750938116
1992,NY,36,20,house,0.2521631177573761
1992,NY,36,21,house,0.5027474192440556
1992,NY,36,22,house,0.30543838929194084
1992,NY,36,23,house,0.24452309395760835
1992,NY,36,24,house,0.2063441912000208
1992,NY,36,25,house,0.3812384177902741
1992,NY,36,26,house,0.4227449951263403
1992,NY,36,27,house,0.3241736647207929
1992,NY,36,28,house,0.5117860281992983
1992,NY,36,29,house,0.4565071108322055
1992,NY,36,30,house,0.3867225958799986
1992,NY,36,31,house,0.210401546963114
1992,NC,37,1,house,0.6699564820907066
1992,NC,37,2,house,0.5373802400162595
1992,NC,37,3,house,0.5439133921411388
1992,NC,37,4,house,0.6462649966045424
1992,NC,37,5,house,0.5267946155943902
1992,NC,37,6,house,0.2921459686464773
1992,NC,37,7,house,0.5666059680811276
1992,NC,37,8,house,0.5789788745005142
1992,NC,37,9,house,0.3267672895353677
1992,NC,37,10,house,0.3368647581945077
1992,NC,37,11,house,0.4534873467948153
1992,NC,37,12,house,0.7037893200017696
1992,ND,38,0,house,0.5682246943584717
1992,OH,39,1,house,0.5126837945169835
1992,OH,39,2,house,0.29932466262699536
1992,OH,39,3,house,0.5966725351393524
1992,OH,39,4,house,0.3851605390118117
1992,OH,39,6,house,0.5071661183938637
1992,OH,39,7,house,0.28744705596444936
1992,OH,39,8,house,0.26021099435810313
1992,OH,39,9,house,0.7358187098419593
1992,OH,39,10,house,0.4320197803021158
1992,OH,39,11,house,0.6918667048259579
1992,OH,39,12,house,0.28763312668892066
1992,OH,39,13,house,0.5331287808513506
1992,OH,39,14,house,0.6776191217816832
1992,OH,39,15,house,0.379316960092724
1992,OH,39,16,house,0.3627635065316248
1992,OH,39,17,house,0.8416185285679855
1992,OH,39,18,house,0.6827309401934122
1992,OH,39,19,house,0.5263167897583653
1992,OK,40,1,house,0.4721206217065935
1992,OK,40,2,house,0.5551980441471948
1992,OK,40,3,house,0.750913757650764
1992,OK,40,4,house,0.7074735276979646
1992,OK,40,5,house,0.4660812075419382
