,state_po,year,population
1950,LA,1910,1667000.0
1951,LA,1911,1695000.0
1952,LA,1912,1709000.0
1953,LA,1913,1727000.0
1954,LA,1914,1740000.0
1955,LA,1915,1755000.0
1956,LA,1916,1799000.0
1957,LA,1917,1795000.0
1958,LA,1918,1746000.0
1959,LA,1919,1756000.0
1960,LA,1920,1813000.0
1961,LA,1921,1847000.0
1962,LA,1922,1871000.0
1963,LA,1923,1903000.0
1964,LA,1924,1939000.0
1965,LA,1925,1972000.0
1966,LA,1926,2005000.0
1967,LA,1927,2039000.0
1968,LA,1928,2064000.0
1969,LA,1929,2086000.0
1970,LA,1930,2105000.0
1971,LA,1931,2124000.0
1972,LA,1932,2155000.0
1973,LA,1933,2178000.0
1974,LA,1934,2202000.0
1975,LA,1935,2228000.0
1976,LA,1936,2246000.0
1977,LA,1937,2257000.0
1978,LA,1938,2285000.0
1979,LA,1939,2334000.0
1980,LA,1940,2370000.0
1981,LA,1941,2484000.0
1982,LA,1942,2546000.0
1983,LA,1943,2565000.0
1984,LA,1944,2508000.0
1985,LA,1945,2429000.0
1986,LA,1946,2556000.0
1987,LA,1947,2579000.0
1988,LA,1948,2596000.0
1989,LA,1949,2634000.0
1990,LA,1950,2697000.0
1991,LA,1951,2769000.0
1992,LA,1952,2842000.0
1993,LA,1953,2866000.0
1994,LA,1954,2883000.0
1995,LA,1955,2946000.0
1996,LA,1956,3032000.0
1997,LA,1957,3115000.0
1998,LA,1958,3155000.0
1999,LA,1959,3208000.0
2000,LA,1960,3260000.0
2001,LA,1961,3287000.0
2002,LA,1962,3345000.0
2003,LA,1963,3377000.0
2004,LA,1964,3446000.0
2005,LA,1965,3496000.0
2006,LA,1966,3550000.0
2007,LA,1967,3581000.0
2008,LA,1968,3603000.0
2009,LA,1969,3619000.0
2010,LA,1970,3644637.0
2011,LA,1971,3710487.0
2012,LA,1972,3761646.0
2013,LA,1973,3788375.0
2014,LA,1974,3820109.0
2015,LA,1975,3886104.0
2016,LA,1976,3950605.0
2017,LA,1977,4014459.0
2018,LA,1978,4068579.0
2019,LA,1979,4137665.0
2020,LA,1980,4223101.0
2021,LA,1981,4283303.0
2022,LA,1982,4352608.0
2023,LA,1983,4395316.0
2024,LA,1984,4400477.0
2025,LA,1985,4408118.0
2026,LA,1986,4406919.0
2027,LA,1987,4344148.0
2028,LA,1988,4288863.0
2029,LA,1989,4252894.0
2030,LA,1990,4219179.0
2031,LA,1991,4240950.0
2032,LA,1992,4270849.0
2033,LA,1993,4284749.0
2034,LA,1994,4306500.0
2035,LA,1995,4327978.0
2036,LA,1996,4338763.0
2037,LA,1997,4351390.0
2038,LA,1998,4362758.0
2039,LA,1999,4372035.0
2040,LA,2000,4471885.0
2041,LA,2001,4477875.0
2042,LA,2002,4497267.0
2043,LA,2003,4521042.0
2044,LA,2004,4552238.0
2045,LA,2005,4576628.0
2046,LA,2006,4302665.0
2047,LA,2007,4375581.0
2048,LA,2008,4435586.0
2049,LA,2009,4491648.0
2050,LA,2010,4544532.0
2051,LA,2011,4575625.0
2052,LA,2012,4600972.0
2053,LA,2013,4624527.0
2054,LA,2014,4644013.0
2055,LA,2015,4664628.0
2056,LA,2016,4678135.0
2057,LA,2017,4670560.0
2058,LA,2018,4659690.0
2059,LA,2019,4648794.0
2060,ME,1900,695000.0
2061,ME,1901,699000.0
2062,ME,1902,703000.0
2063,ME,1903,709000.0
2064,ME,1904,719000.0
2065,ME,1905,723000.0
2066,ME,1906,729000.0
2067,ME,1907,731000.0
2068,ME,1908,735000.0
2069,ME,1909,740000.0
2070,ME,1910,745000.0
2071,ME,1911,751000.0
2072,ME,1912,753000.0
2073,ME,1913,763000.0
2074,ME,1914,772000.0
2075,ME,1915,774000.0
2076,ME,1916,775000.0
2077,ME,1917,777000.0
2078,ME,1918,760000.0
2079,ME,1919,762000.0
2080,ME,1920,771000.0
2081,ME,1921,775000.0
2082,ME,1922,778000.0
2083,ME,1923,781000.0
2084,ME,1924,788000.0
2085,ME,1925,792000.0
2086,ME,1926,793000.0
2087,ME,1927,796000.0
2088,ME,1928,797000.0
2089,ME,1929,797000.0
2090,ME,1930,800000.0
2091,ME,1931,807000.0
2092,ME,1932,815000.0
2093,ME,1933,821000.0
2094,ME,1934,829000.0
2095,ME,1935,836000.0
2096,ME,1936,840000.0
2097,ME,1937,842000.0
2098,ME,1938,843000.0
2099,ME,1939,846000.0
2100,ME,1940,849000.0
2101,ME,1941,852000.0
2102,ME,1942,839000.0
2103,ME,1943,806000.0
2104,ME,1944,801000.0
2105,ME,1945,800000.0
2106,ME,1946,832000.0
2107,ME,1947,854000.0
2108,ME,1948,878000.0
2109,ME,1949,903000.0
2110,ME,1950,917000.0
2111,ME,1951,916000.0
2112,ME,1952,915000.0
2113,ME,1953,913000.0
2114,ME,1954,927000.0
2115,ME,1955,934000.0
2116,ME,1956,938000.0
2117,ME,1957,943000.0
2118,ME,1958,944000.0
2119,ME,1959,957000.0
2120,ME,1960,975000.0
2121,ME,1961,995000.0
2122,ME,1962,994000.0
2123,ME,1963,993000.0
2124,ME,1964,993000.0
2125,ME,1965,997000.0
2126,ME,1966,999000.0
2127,ME,1967,1004000.0
2128,ME,1968,994000.0
2129,ME,1969,992000.0
2130,ME,1970,993722.0
2131,ME,1971,1015390.0
2132,ME,1972,1034291.9999999999
2133,ME,1973,1045655.0
2134,ME,1974,1059040.0
2135,ME,1975,1071995.0
2136,ME,1976,1088412.0
2137,ME,1977,1103578.0
2138,ME,1978,1113566.0
2139,ME,1979,1122563.0
2140,ME,1980,1126860.0
2141,ME,1981,1133033.0
2142,ME,1982,1136684.0
2143,ME,1983,1144772.0
2144,ME,1984,1155635.0
2145,ME,1985,1162936.0
2146,ME,1986,1170126.0
2147,ME,1987,1184574.0
2148,ME,1988,1203840.0
2149,ME,1989,1219961.0
2150,ME,1990,1231296.0
2151,ME,1991,1235439.0
2152,ME,1992,1235748.0
2153,ME,1993,1238256.0
2154,ME,1994,1237687.0
2155,ME,1995,1237438.0
2156,ME,1996,1241436.0
2157,ME,1997,1245215.0
2158,ME,1998,1247554.0
2159,ME,1999,1253040.0
2160,ME,2000,1277072.0
2161,ME,2001,1285692.0
2162,ME,2002,1295960.0
2163,ME,2003,1306513.0
2164,ME,2004,1313688.0
2165,ME,2005,1318787.0
2166,ME,2006,1323619.0
2167,ME,2007,1327040.0
2168,ME,2008,1330509.0
2169,ME,2009,1329590.0
2170,ME,2010,1327629.0
2171,ME,2011,1328284.0
2172,ME,2012,1327729.0
2173,ME,2013,1328009.0
2174,ME,2014,1330513.0
2175,ME,2015,1328262.0
2176,ME,2016,1331317.0
2177,ME,2017,1334612.0
2178,ME,2018,1339057.0
2179,ME,2019,1344212.0
2180,MD,1900,1189000.0
2181,MD,1901,1200000.0
2182,MD,1902,1210000.0
2183,MD,1903,1209000.0
2184,MD,1904,1217000.0
2185,MD,1905,1237000.0
2186,MD,1906,1251000.0
2187,MD,1907,1257000.0
2188,MD,1908,1269000.0
2189,MD,1909,1289000.0
2190,MD,1910,1302000.0
2191,MD,1911,1324000.0
2192,MD,1912,1345000.0
2193,MD,1913,1368000.0
2194,MD,1914,1389000.0
2195,MD,1915,1401000.0
2196,MD,1916,1415000.0
2197,MD,1917,1428000.0
2198,MD,1918,1467000.0
2199,MD,1919,1445000.0
2200,MD,1920,1464000.0
2201,MD,1921,1492000.0
2202,MD,1922,1509000.0
2203,MD,1923,1521000.0
2204,MD,1924,1537000.0
2205,MD,1925,1556000.0
2206,MD,1926,1576000.0
2207,MD,1927,1599000.0
2208,MD,1928,1610000.0
2209,MD,1929,1621000.0
2210,MD,1930,1636000.0
2211,MD,1931,1657000.0
2212,MD,1932,1678000.0
2213,MD,1933,1694000.0
2214,MD,1934,1710000.0
2215,MD,1935,1729000.0
2216,MD,1936,1745000.0
2217,MD,1937,1754000.0
2218,MD,1938,1766000.0
2219,MD,1939,1793000.0
2220,MD,1940,1839000.0
2221,MD,1941,1913000.0
2222,MD,1942,1998000.0
2223,MD,1943,2089000.0
2224,MD,1944,2118000.0
2225,MD,1945,2096000.0
2226,MD,1946,2214000.0
2227,MD,1947,2248000.0
2228,MD,1948,2271000.0
2229,MD,1949,2329000.0
2230,MD,1950,2355000.0
2231,MD,1951,2441000.0
2232,MD,1952,2500000.0
2233,MD,1953,2567000.0
2234,MD,1954,2685000.0
2235,MD,1955,2742000.0
2236,MD,1956,2811000.0
2237,MD,1957,2873000.0
2238,MD,1958,2982000.0
2239,MD,1959,3066000.0
2240,MD,1960,3113000.0
2241,MD,1961,3176000.0
2242,MD,1962,3263000.0
2243,MD,1963,3386000.0
2244,MD,1964,3492000.0
2245,MD,1965,3600000.0
2246,MD,1966,3695000.0
2247,MD,1967,3757000.0
2248,MD,1968,3815000.0
2249,MD,1969,3868000.0
2250,MD,1970,3923897.0
2251,MD,1971,4018324.0
2252,MD,1972,4073499.0
2253,MD,1973,4097974.0
2254,MD,1974,4118814.9999999995
2255,MD,1975,4139095.9999999995
2256,MD,1976,4150538.9999999995
2257,MD,1977,4169595.0000000005
2258,MD,1978,4183603.0
2259,MD,1979,4191160.0
2260,MD,1980,4227643.0
2261,MD,1981,4261905.0
2262,MD,1982,4282923.0
2263,MD,1983,4313327.0
2264,MD,1984,4365243.0
2265,MD,1985,4413071.0
2266,MD,1986,4486957.0
2267,MD,1987,4565557.0
2268,MD,1988,4657904.0
2269,MD,1989,4727301.0
2270,MD,1990,4797431.0
2271,MD,1991,4856176.0
2272,MD,1992,4902545.0
2273,MD,1993,4942504.0
2274,MD,1994,4985411.0
2275,MD,1995,5023650.0
2276,MD,1996,5057142.0
2277,MD,1997,5092914.0
2278,MD,1998,5130072.0
2279,MD,1999,5171634.0
2280,MD,2000,5311034.0
2281,MD,2001,5374691.0
2282,MD,2002,5440389.0
2283,MD,2003,5496269.0
2284,MD,2004,5546935.0
2285,MD,2005,5592379.0
2286,MD,2006,5627367.0
2287,MD,2007,5653408.0
2288,MD,2008,5684965.0
2289,MD,2009,5730388.0
2290,MD,2010,5788645.0
2291,MD,2011,5839419.0
2292,MD,2012,5886992.0
2293,MD,2013,5923188.0
2294,MD,2014,5957283.0
2295,MD,2015,5985562.0
2296,MD,2016,6003323.0
2297,MD,2017,6023868.0
2298,MD,2018,6035802.0
2299,MD,2019,6045680.0
2300,MA,1900,2788000.0
2301,MA,1901,2794000.0
2302,MA,1902,2856000.0
2303,MA,1903,2924000.0
2304,MA,1904,2969000.0
2305,MA,1905,3018000.0
2306,MA,1906,3107000.0
2307,MA,1907,3183000.0
2308,MA,1908,3251000.0
2309,MA,1909,3316000.0
2310,MA,1910,3365000.0
2311,MA,1911,3383000.0
2312,MA,1912,3440000.0
2313,MA,1913,3534000.0
2314,MA,1914,3636000.0
2315,MA,1915,3705000.0
2316,MA,1916,3726000.0
2317,MA,1917,3738000.0
2318,MA,1918,3695000.0
2319,MA,1919,3785000.0
2320,MA,1920,3882000.0
2321,MA,1921,3951000.0
2322,MA,1922,4010000.0
2323,MA,1923,4057000.0
2324,MA,1924,4102000.0
2325,MA,1925,4154000.0
2326,MA,1926,4194000.0
2327,MA,1927,4223000.0
2328,MA,1928,4217000.0
2329,MA,1929,4229000.0
2330,MA,1930,4250000.0
2331,MA,1931,4248000.0
2332,MA,1932,4259000.0
2333,MA,1933,4282000.0
2334,MA,1934,4305000.0
2335,MA,1935,4343000.0
2336,MA,1936,4355000.0
2337,MA,1937,4358000.0
2338,MA,1938,4365000.0
2339,MA,1939,4347000.0
2340,MA,1940,4318000.0
2341,MA,1941,4389000.0
2342,MA,1942,4370000.0
2343,MA,1943,4257000.0
2344,MA,1944,4192000.0
2345,MA,1945,4201000.0
2346,MA,1946,4494000.0
2347,MA,1947,4580000.0
2348,MA,1948,4674000.0
2349,MA,1949,4741000.0
2350,MA,1950,4686000.0
2351,MA,1951,4654000.0
2352,MA,1952,4650000.0
2353,MA,1953,4806000.0
2354,MA,1954,4910000.0
2355,MA,1955,4882000.0
2356,MA,1956,4891000.0
2357,MA,1957,4929000.0
2358,MA,1958,5010000.0
2359,MA,1959,5117000.0
2360,MA,1960,5160000.0
2361,MA,1961,5219000.0
2362,MA,1962,5263000.0
2363,MA,1963,5344000.0
2364,MA,1964,5448000.0
2365,MA,1965,5502000.0
2366,MA,1966,5535000.0
2367,MA,1967,5594000.0
2368,MA,1968,5618000.0
2369,MA,1969,5650000.0
2370,MA,1970,5689170.0
2371,MA,1971,5737580.0
2372,MA,1972,5760302.0
2373,MA,1973,5781172.0
2374,MA,1974,5773548.0
2375,MA,1975,5757756.0
2376,MA,1976,5743672.0
2377,MA,1977,5738199.0
2378,MA,1978,5736469.0
2379,MA,1979,5738404.0
2380,MA,1980,5746075.0
2381,MA,1981,5768685.0
2382,MA,1982,5771222.0
2383,MA,1983,5799407.0
2384,MA,1984,5840773.0
2385,MA,1985,5880733.0
2386,MA,1986,5902678.0
2387,MA,1987,5935204.0
2388,MA,1988,5979982.0
2389,MA,1989,6015478.0
2390,MA,1990,6018664.0
2391,MA,1991,5998652.0
2392,MA,1992,5993474.0
2393,MA,1993,6010884.0
2394,MA,1994,6031352.0
2395,MA,1995,6062335.0
2396,MA,1996,6085393.0
2397,MA,1997,6115476.0
2398,MA,1998,6144407.0
2399,MA,1999,6175169.0
2400,MA,2000,6361104.0
2401,MA,2001,6397634.0
2402,MA,2002,6417206.0
2403,MA,2003,6422565.0
2404,MA,2004,6412281.0
2405,MA,2005,6403290.0
2406,MA,2006,6410084.0
2407,MA,2007,6431559.0
2408,MA,2008,6468967.0
2409,MA,2009,6517613.0
2410,MA,2010,6566307.0
2411,MA,2011,6613583.0
2412,MA,2012,6663005.0
2413,MA,2013,6713315.0
2414,MA,2014,6762596.0
2415,MA,2015,6794228.0
2416,MA,2016,6823608.0
2417,MA,2017,6859789.0
2418,MA,2018,6882635.0
2419,MA,2019,6892503.0
2420,MI,1900,2423000.0
2421,MI,1901,2450000.0
2422,MI,1902,2477000.0
2423,MI,1903,2505000.0
2424,MI,1904,2534000.0
2425,MI,1905,2579000.0
2426,MI,1906,2626000.0
2427,MI,1907,2693000.0
2428,MI,1908,2722000.0
2429,MI,1909,2771000.0
2430,MI,1910,2832000.0
2431,MI,1911,2916000.0
2432,MI,1912,2997000.0
2433,MI,1913,3101000.0
2434,MI,1914,3183000.0
2435,MI,1915,3263000.0
2436,MI,1916,3353000.0
2437,MI,1917,3451000.0
2438,MI,1918,3499000.0
2439,MI,1919,3591000.0
2440,MI,1920,3723000.0
2441,MI,1921,3872000.0
2442,MI,1922,3942000.0
2443,MI,1923,4063000.0
2444,MI,1924,4214000.0
2445,MI,1925,4331000.0
2446,MI,1926,4451000.0
2447,MI,1927,4589000.0
2448,MI,1928,4665000.0
2449,MI,1929,4795000.0
2450,MI,1930,4834000.0
2451,MI,1931,4798000.0
2452,MI,1932,4780000.0
2453,MI,1933,4780000.0
2454,MI,1934,4798000.0
2455,MI,1935,4838000.0
2456,MI,1936,4889000.0
2457,MI,1937,4968000.0
2458,MI,1938,5056000.0
2459,MI,1939,5156000.0
2460,MI,1940,5315000.0
2461,MI,1941,5472000.0
2462,MI,1942,5549000.0
2463,MI,1943,5405000.0
2464,MI,1944,5467000.0
2465,MI,1945,5475000.0
2466,MI,1946,5874000.0
2467,MI,1947,6076000.0
2468,MI,1948,6213000.0
2469,MI,1949,6332000.0
2470,MI,1950,6407000.0
2471,MI,1951,6497000.0
2472,MI,1952,6650000.0
2473,MI,1953,6822000.0
2474,MI,1954,7066000.0
2475,MI,1955,7285000.0
2476,MI,1956,7467000.0
2477,MI,1957,7569000.0
2478,MI,1958,7667000.0
2479,MI,1959,7767000.0
2480,MI,1960,7834000.0
2481,MI,1961,7893000.0
2482,MI,1962,7933000.0
2483,MI,1963,8058000.0
2484,MI,1964,8187000.0
2485,MI,1965,8357000.0
2486,MI,1966,8512000.0
2487,MI,1967,8630000.0
2488,MI,1968,8696000.0
2489,MI,1969,8781000.0
2490,MI,1970,8881826.0
2491,MI,1971,8974186.0
2492,MI,1972,9028944.0
2493,MI,1973,9077956.0
2494,MI,1974,9117507.0
2495,MI,1975,9117668.0
2496,MI,1976,9129205.0
2497,MI,1977,9171110.0
2498,MI,1978,9217761.0
2499,MI,1979,9266268.0
2500,MI,1980,9255553.0
2501,MI,1981,9209287.0
2502,MI,1982,9115198.0
2503,MI,1983,9047754.0
2504,MI,1984,9049452.0
2505,MI,1985,9076293.0
2506,MI,1986,9127775.0
2507,MI,1987,9187481.0
2508,MI,1988,9217998.0
2509,MI,1989,9253295.0
2510,MI,1990,9310462.0
2511,MI,1991,9395022.0
2512,MI,1992,9470323.0
2513,MI,1993,9529240.0
2514,MI,1994,9584481.0
2515,MI,1995,9659871.0
2516,MI,1996,9739184.0
2517,MI,1997,9785450.0
2518,MI,1998,9820231.0
2519,MI,1999,9863775.0
2520,MI,2000,9952450.0
2521,MI,2001,9991120.0
2522,MI,2002,10015710.0
2523,MI,2003,10041152.0
2524,MI,2004,10055315.0
2525,MI,2005,10051137.0
2526,MI,2006,10036081.0
2527,MI,2007,10001284.0
2528,MI,2008,9946889.0
2529,MI,2009,9901591.0
2530,MI,2010,9877510.0
2531,MI,2011,9882412.0
2532,MI,2012,9897145.0
2533,MI,2013,9913065.0
2534,MI,2014,9929848.0
2535,MI,2015,9931715.0
2536,MI,2016,9950571.0
2537,MI,2017,9973114.0
2538,MI,2018,9984072.0
2539,MI,2019,9986857.0
2540,MN,1900,1754000.0
2541,MN,1901,1805000.0
2542,MN,1902,1862000.0
2543,MN,1903,1901000.0
2544,MN,1904,1945000.0
2545,MN,1905,1981000.0
2546,MN,1906,1987000.0
2547,MN,1907,1995000.0
2548,MN,1908,2020000.0
2549,MN,1909,2051000.0
2550,MN,1910,2086000.0
2551,MN,1911,2119000.0
2552,MN,1912,2147000.0
2553,MN,1913,2190000.0
2554,MN,1914,2234000.0
2555,MN,1915,2273000.0
2556,MN,1916,2308000.0
2557,MN,1917,2329000.0
2558,MN,1918,2291000.0
2559,MN,1919,2346000.0
2560,MN,1920,2403000.0
2561,MN,1921,2434000.0
2562,MN,1922,2451000.0
2563,MN,1923,2487000.0
2564,MN,1924,2521000.0
2565,MN,1925,2540000.0
2566,MN,1926,2560000.0
2567,MN,1927,2588000.0
2568,MN,1928,2592000.0
2569,MN,1929,2572000.0
2570,MN,1930,2576000.0
2571,MN,1931,2614000.0
2572,MN,1932,2646000.0
2573,MN,1933,2673000.0
2574,MN,1934,2695000.0
2575,MN,1935,2717000.0
2576,MN,1936,2734000.0
2577,MN,1937,2746000.0
2578,MN,1938,2753000.0
2579,MN,1939,2771000.0
2580,MN,1940,2790000.0
2581,MN,1941,2718000.0
2582,MN,1942,2662000.0
2583,MN,1943,2577000.0
2584,MN,1944,2526000.0
2585,MN,1945,2537000.0
2586,MN,1946,2734000.0
2587,MN,1947,2796000.0
2588,MN,1948,2868000.0
2589,MN,1949,2935000.0
2590,MN,1950,2997000.0
2591,MN,1951,3010000.0
2592,MN,1952,3030000.0
2593,MN,1953,3050000.0
2594,MN,1954,3113000.0
2595,MN,1955,3172000.0
2596,MN,1956,3240000.0
2597,MN,1957,3274000.0
2598,MN,1958,3313000.0
2599,MN,1959,3366000.0
2600,MN,1960,3425000.0
2601,MN,1961,3470000.0
2602,MN,1962,3513000.0
2603,MN,1963,3531000.0
2604,MN,1964,3558000.0
2605,MN,1965,3592000.0
2606,MN,1966,3617000.0
2607,MN,1967,3659000.0
2608,MN,1968,3703000.0
2609,MN,1969,3758000.0
2610,MN,1970,3806103.0
2611,MN,1971,3853486.0
2612,MN,1972,3869747.0
2613,MN,1973,3889332.0
2614,MN,1974,3903925.0
2615,MN,1975,3932515.0
2616,MN,1976,3964680.0
2617,MN,1977,3989364.0
2618,MN,1978,4015341.0
2619,MN,1979,4050316.0
2620,MN,1980,4085017.0
2621,MN,1981,4111728.0
2622,MN,1982,4131450.0
2623,MN,1983,4141456.0
2624,MN,1984,4157706.0
2625,MN,1985,4184301.9999999995
2626,MN,1986,4205212.0
2627,MN,1987,4235136.0
2628,MN,1988,4296166.0
2629,MN,1989,4338057.0
2630,MN,1990,4387283.0
2631,MN,1991,4427429.0
2632,MN,1992,4471503.0
2633,MN,1993,4521709.0
2634,MN,1994,4566028.0
2635,MN,1995,4605445.0
2636,MN,1996,4647723.0
2637,MN,1997,4687726.0
2638,MN,1998,4726411.0
2639,MN,1999,4775508.0
2640,MN,2000,4933692.0
2641,MN,2001,4982796.0
2642,MN,2002,5018935.0
2643,MN,2003,5053572.0
2644,MN,2004,5087713.0
2645,MN,2005,5119598.0
2646,MN,2006,5163555.0
2647,MN,2007,5207203.0
2648,MN,2008,5247018.0
2649,MN,2009,5281203.0
2650,MN,2010,5310828.0
2651,MN,2011,5346143.0
2652,MN,2012,5376643.0
2653,MN,2013,5413479.0
2654,MN,2014,5451079.0
2655,MN,2015,5482032.0
2656,MN,2016,5522744.0
2657,MN,2017,5566230.0
2658,MN,2018,5606249.0
2659,MN,2019,5639632.0
2660,MS,1900,1553000.0
2661,MS,1901,1578000.0
2662,MS,1902,1603000.0
2663,MS,1903,1628000.0
2664,MS,1904,1653000.0
2665,MS,1905,1678000.0
2666,MS,1906,1703000.0
2667,MS,1907,1728000.0
2668,MS,1908,1753000.0
2669,MS,1909,1777000.0
2670,MS,1910,1802000.0
2671,MS,1911,1810000.0
2672,MS,1912,1817000.0
2673,MS,1913,1827000.0
2674,MS,1914,1832000.0
2675,MS,1915,1826000.0
2676,MS,1916,1823000.0
2677,MS,1917,1820000.0
2678,MS,1918,1813000.0
2679,MS,1919,1790000.0
2680,MS,1920,1800000.0
2681,MS,1921,1823000.0
2682,MS,1922,1836000.0
2683,MS,1923,1858000.0
2684,MS,1924,1886000.0
2685,MS,1925,1910000.0
2686,MS,1926,1935000.0
2687,MS,1927,1962000.0
2688,MS,1928,1981000.0
2689,MS,1929,1998000.0
2690,MS,1930,2006000.0
2691,MS,1931,1994000.0
2692,MS,1932,2004000.0
2693,MS,1933,2031000.0
2694,MS,1934,2050000.0
2695,MS,1935,2061000.0
2696,MS,1936,2072000.0
2697,MS,1937,2086000.0
2698,MS,1938,2127000.0
2699,MS,1939,2168000.0
2700,MS,1940,2176000.0
2701,MS,1941,2184000.0
2702,MS,1942,2210000.0
2703,MS,1943,2280000.0
2704,MS,1944,2167000.0
2705,MS,1945,2090000.0
2706,MS,1946,2064000.0
2707,MS,1947,2107000.0
2708,MS,1948,2076000.0
2709,MS,1949,2085000.0
2710,MS,1950,2176000.0
2711,MS,1951,2163000.0
2712,MS,1952,2152000.0
2713,MS,1953,2105000.0
2714,MS,1954,2064000.0
2715,MS,1955,2060000.0
2716,MS,1956,2086000.0
2717,MS,1957,2088000.0
2718,MS,1958,2086000.0
2719,MS,1959,2138000.0
2720,MS,1960,2182000.0
2721,MS,1961,2206000.0
2722,MS,1962,2243000.0
2723,MS,1963,2244000.0
2724,MS,1964,2241000.0
2725,MS,1965,2246000.0
2726,MS,1966,2245000.0
2727,MS,1967,2228000.0
2728,MS,1968,2219000.0
2729,MS,1969,2220000.0
2730,MS,1970,2216994.0
2731,MS,1971,2265432.0
2732,MS,1972,2307117.0
2733,MS,1973,2349546.0
2734,MS,1974,2378268.0
2735,MS,1975,2399449.0
2736,MS,1976,2429756.0
2737,MS,1977,2459201.0
2738,MS,1978,2487816.0
2739,MS,1979,2507069.0
2740,MS,1980,2525342.0
2741,MS,1981,2539036.0
2742,MS,1982,2556777.0
2743,MS,1983,2567717.0
2744,MS,1984,2578051.0
2745,MS,1985,2588102.0
2746,MS,1986,2593597.0
2747,MS,1987,2588545.0
2748,MS,1988,2580352.0
2749,MS,1989,2574269.0
2750,MS,1990,2577426.0
2751,MS,1991,2591230.0
2752,MS,1992,2610193.0
2753,MS,1993,2635574.0
2754,MS,1994,2663450.0
2755,MS,1995,2690788.0
2756,MS,1996,2709925.0
2757,MS,1997,2731826.0
2758,MS,1998,2751335.0
2759,MS,1999,2768619.0
2760,MS,2000,2848353.0
2761,MS,2001,2852994.0
2762,MS,2002,2858681.0
2763,MS,2003,2868312.0
2764,MS,2004,2889010.0
2765,MS,2005,2905943.0
2766,MS,2006,2904978.0
2767,MS,2007,2928350.0
2768,MS,2008,2947806.0
2769,MS,2009,2958774.0
2770,MS,2010,2970548.0
2771,MS,2011,2978731.0
2772,MS,2012,2983816.0
2773,MS,2013,2988711.0
2774,MS,2014,2990468.0
2775,MS,2015,2988471.0
2776,MS,2016,2987938.0
2777,MS,2017,2988510.0
2778,MS,2018,2981020.0
2779,MS,2019,2976149.0
2780,MO,1900,3108000.0
2781,MO,1901,3128000.0
2782,MO,1902,3147000.0
2783,MO,1903,3166000.0
2784,MO,1904,3185000.0
2785,MO,1905,3204000.0
2786,MO,1906,3223000.0
2787,MO,1907,3242000.0
2788,MO,1908,3260000.0
2789,MO,1909,3279000.0
2790,MO,1910,3301000.0
2791,MO,1911,3317000.0
2792,MO,1912,3344000.0
2793,MO,1913,3409000.0
2794,MO,1914,3467000.0
2795,MO,1915,3492000.0
2796,MO,1916,3527000.0
2797,MO,1917,3470000.0
2798,MO,1918,3325000.0
2799,MO,1919,3371000.0
2800,MO,1920,3404000.0
2801,MO,1921,3429000.0
2802,MO,1922,3437000.0
2803,MO,1923,3454000.0
2804,MO,1924,3508000.0
2805,MO,1925,3526000.0
2806,MO,1926,3556000.0
2807,MO,1927,3576000.0
2808,MO,1928,3601000.0
2809,MO,1929,3622000.0
2810,MO,1930,3646000.0
2811,MO,1931,3711000.0
2812,MO,1932,3746000.0
2813,MO,1933,3773000.0
2814,MO,1934,3784000.0
2815,MO,1935,3798000.0
2816,MO,1936,3801000.0
2817,MO,1937,3794000.0
2818,MO,1938,3781000.0
2819,MO,1939,3783000.0
2820,MO,1940,3786000.0
2821,MO,1941,3811000.0
2822,MO,1942,3829000.0
2823,MO,1943,3705000.0
2824,MO,1944,3560000.0
2825,MO,1945,3516000.0
2826,MO,1946,3746000.0
2827,MO,1947,3845000.0
2828,MO,1948,3844000.0
2829,MO,1949,3882000.0
2830,MO,1950,3964000.0
2831,MO,1951,4015000.0
2832,MO,1952,3972000.0
2833,MO,1953,4020000.0
2834,MO,1954,4066000.0
2835,MO,1955,4134000.0
2836,MO,1956,4163000.0
2837,MO,1957,4189000.0
2838,MO,1958,4186000.0
2839,MO,1959,4258000.0
2840,MO,1960,4326000.0
2841,MO,1961,4349000.0
2842,MO,1962,4357000.0
2843,MO,1963,4392000.0
2844,MO,1964,4442000.0
2845,MO,1965,4467000.0
2846,MO,1966,4523000.0
2847,MO,1967,4539000.0
2848,MO,1968,4568000.0
2849,MO,1969,4640000.0
2850,MO,1970,4677623.0
2851,MO,1971,4725764.0
2852,MO,1972,4758780.0
2853,MO,1973,4782645.0
2854,MO,1974,4795930.0
2855,MO,1975,4808308.0
2856,MO,1976,4839029.0
2857,MO,1977,4863173.0
2858,MO,1978,4889399.0
2859,MO,1979,4912430.0
2860,MO,1980,4921966.0
2861,MO,1981,4932064.0
2862,MO,1982,4929451.0
2863,MO,1983,4943733.0
2864,MO,1984,4975278.0
2865,MO,1985,5000268.0
2866,MO,1986,5023068.0
2867,MO,1987,5056696.0
2868,MO,1988,5081736.0
2869,MO,1989,5095830.0
2870,MO,1990,5126370.0
2871,MO,1991,5157770.0
2872,MO,1992,5193686.0
2873,MO,1993,5237757.0
2874,MO,1994,5281206.0
2875,MO,1995,5324610.0
2876,MO,1996,5367888.0
2877,MO,1997,5407113.0
2878,MO,1998,5437562.0
2879,MO,1999,5468338.0
2880,MO,2000,5607285.0
2881,MO,2001,5641142.0
2882,MO,2002,5674825.0
2883,MO,2003,5709403.0
2884,MO,2004,5747741.0
2885,MO,2005,5790300.0
