stcode,ABBcode,AnyCong,NoCong,EvanProt,Catholic,MainProt,Other,CongSession,YrElected,stateabbr,CDnum
36,NY11,62.966759,37.033241,3.4905725,37.013721,4.1451311,18.317333,106,1998,NY,11
36,NY13,70.954803,29.045197,2.5536165,52.030136,3.5351572,12.835894,106,1998,NY,13
36,NY08,66.946678,33.053322,2.6937635,36.848232,5.7699895,21.634693,106,1998,NY,8
37,NC10,57.192127,42.807873,39.114292,2.0273416,15.566825,.48366857,106,1998,NC,10
37,NC04,40.179867,59.820133,16.871754,6.9063344,13.894251,2.5075278,106,1998,NC,4
37,NC05,45.301224,54.698776,24.522987,2.6088789,17.210308,.95904946,106,1998,NC,5
37,NC08,44.761906,55.238094,27.322529,2.7221568,14.205029,.51219153,106,1998,NC,8
37,NC01,39.102264,60.897736,24.166208,1.6720895,12.552608,.71135914,106,1998,NC,1
37,NC11,57.138615,42.861385,41.208981,3.4010592,11.487941,1.0406342,106,1998,NC,11
37,NC12,47.57074,52.42926,20.270977,5.8058386,19.217373,2.2765512,106,1998,NC,12
37,NC07,40.980431,59.019569,25.31881,3.7407978,10.843341,1.0774825,106,1998,NC,7
37,NC09,52.608349,47.391651,28.641214,5.9172363,15.64192,2.4079781,106,1998,NC,9
37,NC06,43.70652,56.29348,19.688978,3.397819,19.533791,1.0859323,106,1998,NC,6
37,NC02,40.455391,59.544609,22.79987,4.5613027,11.904949,1.1892695,106,1998,NC,2
37,NC03,35.387421,64.612579,18.367807,3.3102753,12.526265,1.1830728,106,1998,NC,3
38,ND00,73.203362,26.796638,9.7331047,27.92728,34.620522,.92245483,106,1998,ND,0
39,OH13,44.082703,55.917297,8.5318594,23.478975,10.827658,1.2442102,106,1998,OH,13
39,OH19,52.669643,47.330357,6.4682317,32.273037,9.5043306,4.4240441,106,1998,OH,19
39,OH15,37.096748,62.903252,8.9538212,13.077682,12.318172,2.7470732,106,1998,OH,15
39,OH14,45.081554,54.918446,10.178164,21.931721,11.025693,1.9459763,106,1998,OH,14
39,OH10,57.812679,42.187321,5.4355235,34.864182,9.0445471,8.4684277,106,1998,OH,10
39,OH11,57.812675,42.187325,5.435523,34.864178,9.0445471,8.4684277,106,1998,OH,11
39,OH07,32.881886,67.118118,11.090357,7.6296911,13.324165,.83767223,106,1998,OH,7
39,OH03,42.231987,57.768013,12.788921,16.044374,11.765958,1.6327333,106,1998,OH,3
39,OH05,54.939701,45.060299,9.357873,25.111284,19.632811,.83773327,106,1998,OH,5
39,OH09,49.947762,50.052238,7.9508047,23.980705,15.396342,2.6199093,106,1998,OH,9
39,OH08,43.613312,56.386688,13.614607,16.66206,12.342371,.99427414,106,1998,OH,8
39,OH01,48.968002,51.031998,8.5336266,26.815235,10.057221,3.5619192,106,1998,OH,1
39,OH16,49.789078,50.210922,16.803408,14.783979,16.339066,1.8626251,106,1998,OH,16
39,OH04,44.897175,55.102825,12.132958,12.576892,19.60824,.5790844,106,1998,OH,4
39,OH02,39.47261,60.52739,10.787661,18.873409,7.9061995,1.9053411,106,1998,OH,2
39,OH18,39.84129,60.15871,10.245719,9.3594666,19.501272,.73483181,106,1998,OH,18
39,OH12,36.856205,63.143795,8.3743687,13.820078,12.336729,2.3250294,106,1998,OH,12
39,OH17,53.223972,46.776028,8.742734,28.120905,13.979047,2.3812866,106,1998,OH,17
39,OH06,28.524996,71.475006,12.790668,4.593842,10.766186,.37430048,106,1998,OH,6
40,OK05,63.957073,36.042927,39.853214,6.4112463,16.035477,1.657136,106,1998,OK,5
40,OK03,63.010624,36.989376,50.060284,2.314199,9.8873129,.74882841,106,1998,OK,3
40,OK01,55.759193,44.240807,30.771992,6.998795,15.981317,2.0070901,106,1998,OK,1
40,OK02,51.576439,48.423561,40.956383,1.3248121,8.5948563,.70038784,106,1998,OK,2
40,OK06,71.840561,28.159439,45.255562,7.3395472,18.093355,1.1520967,106,1998,OK,6
40,OK04,59.642094,40.357906,42.766472,5.1339755,10.607933,1.1337132,106,1998,OK,4
41,OR01,28.30224,71.697762,10.721502,8.1017466,4.859159,4.6198325,106,1998,OR,1
41,OR05,30.242067,69.757935,12.132668,8.7475071,5.9567995,3.4050932,106,1998,OR,5
41,OR04,25.599184,74.400818,12.632509,4.8468013,4.3747253,3.7451482,106,1998,OR,4
41,OR03,43.240623,56.759377,10.425724,20.542383,6.4428611,5.8296552,106,1998,OR,3
41,OR02,29.652401,70.347595,11.037104,8.9958668,4.7446942,4.8747363,106,1998,OR,2
42,PA11,57.027298,42.972702,3.5146701,33.585388,18.243633,1.6836064,106,1998,PA,11
42,PA04,64.451263,35.548737,6.2801275,36.969215,18.285711,2.9162092,106,1998,PA,4
42,PA15,62.563259,37.436741,2.9273474,31.225239,24.7721,3.6385725,106,1998,PA,15
42,PA12,62.740528,37.259472,7.5143499,31.491365,22.283388,1.4514246,106,1998,PA,12
42,PA01,55.276905,44.723095,3.7216215,34.639847,8.1510925,8.7643442,106,1998,PA,1
42,PA07,65.102303,34.897697,2.400322,45.182827,12.120232,5.398922,106,1998,PA,7
42,PA06,60.001133,39.998867,4.1596479,27.372366,27.110521,1.3585978,106,1998,PA,6
42,PA09,46.377708,53.622292,11.232922,11.944427,22.221022,.97933769,106,1998,PA,9
42,PA08,65.952744,34.047256,3.2286367,43.398808,12.657728,6.6675711,106,1998,PA,8
42,PA03,53.374645,46.625355,3.9733121,32.397747,7.7032056,9.3003807,106,1998,PA,3
42,PA19,48.857838,51.142162,8.5699635,13.236455,25.336151,1.7152681,106,1998,PA,19
42,PA16,52.033756,47.966244,10.8979,21.419685,16.857121,2.8590508,106,1998,PA,16
42,PA02,54.245991,45.754009,3.8580229,33.424759,7.9083629,9.0548458,106,1998,PA,2
42,PA18,71.852188,28.147812,4.1736302,49.373787,13.549708,4.7550626,106,1998,PA,18
42,PA21,56.503422,43.496578,7.2889757,30.339361,17.932461,.94262409,106,1998,PA,21
42,PA14,71.85218,28.14782,4.1736302,49.373783,13.549708,4.7550588,106,1998,PA,14
42,PA10,51.21032,48.78968,3.6786568,29.576103,16.349445,1.6061141,106,1998,PA,10
42,PA13,64.005058,35.994942,3.9693532,35.112125,16.44014,8.4834404,106,1998,PA,13
42,PA05,46.918407,53.081593,7.0884109,18.06179,21.008207,.7599988,106,1998,PA,5
42,PA17,48.967045,51.032955,11.285476,13.287761,22.203604,2.1902046,106,1998,PA,17
42,PA20,60.46772,39.53228,5.3692756,35.176514,17.794666,2.1272645,106,1998,PA,20
44,RI02,63.679066,36.320934,1.6138513,52.371853,7.6036515,2.08971,106,1998,RI,2
44,RI01,63.210747,36.789253,1.6247648,51.043163,7.4789119,3.0639067,106,1998,RI,1
45,SC04,58.210098,41.789902,41.417362,3.1988475,12.372338,1.2215502,106,1998,SC,4
45,SC01,40.318707,59.681293,19.255285,6.1301231,13.00317,1.9301281,106,1998,SC,1
45,SC03,53.094894,46.905106,40.207012,2.2180789,9.9240475,.74575591,106,1998,SC,3
45,SC05,49.295853,50.704147,32.269287,1.8207455,13.774482,1.4313383,106,1998,SC,5
45,SC06,41.495525,58.504475,21.013939,2.8691766,15.205973,2.4064372,106,1998,SC,6
45,SC02,42.998711,57.001289,22.291424,4.0043406,15.279978,1.4229684,106,1998,SC,2
46,SD00,67.813484,32.186516,13.812655,24.035959,28.934986,1.0298834,106,1998,SD,0
47,TN08,53.270206,46.729794,39.925098,2.4201367,10.211198,.71377349,106,1998,TN,8
47,TN04,51.919861,48.080139,41.267643,1.6269749,8.3474865,.67775643,106,1998,TN,4
47,TN09,41.390259,58.609741,24.232622,5.6543269,9.5956192,1.9076905,106,1998,TN,9
47,TN05,52.220016,47.779984,34.537846,4.748219,10.104426,2.8295255,106,1998,TN,5
47,TN06,45.363575,54.636425,31.965242,4.3003483,8.2675514,.83043289,106,1998,TN,6
47,TN07,43.410427,56.589573,30.333189,3.7688456,8.1998425,1.1085501,106,1998,TN,7
47,TN03,57.142944,42.857056,43.785648,2.5168157,9.7203808,1.1200995,106,1998,TN,3
47,TN01,53.333607,46.666393,40.224537,1.2387632,11.366288,.50401843,106,1998,TN,1
47,TN02,62.326092,37.673908,46.149307,2.8735275,11.908078,1.3951788,106,1998,TN,2
48,TX22,48.955585,51.044415,17.524641,21.579182,7.3805108,2.471252,106,1998,TX,22
48,TX30,55.106251,44.893749,20.940882,21.655334,8.8868399,3.6231947,106,1998,TX,30
48,TX03,54.443516,45.556484,21.530401,20.105621,9.00877,3.7987232,106,1998,TX,3
48,TX10,46.170902,53.829098,15.087901,20.412912,7.789432,2.8806567,106,1998,TX,10
48,TX26,46.754166,53.245834,20.329473,14.885142,8.2025709,3.3369789,106,1998,TX,26
48,TX08,51.057602,48.942398,21.943035,17.618338,9.035861,2.4603682,106,1998,TX,8
48,TX14,55.76503,44.23497,20.099131,24.395205,10.318433,.95226192,106,1998,TX,14
48,TX11,53.437378,46.562622,32.987495,9.8309526,9.6397724,.97915745,106,1998,TX,11
48,TX05,54.922573,45.077427,28.203743,15.884574,8.5132303,2.3210258,106,1998,TX,5
48,TX21,53.295727,46.704273,19.692331,21.91288,10.330405,1.3601103,106,1998,TX,21
48,TX13,73.198479,26.801521,48.477936,13.2375,10.449215,1.0338278,106,1998,TX,13
48,TX29,50.379993,49.620007,20.480782,18.192467,8.1863432,3.520402,106,1998,TX,29
48,TX04,59.802162,40.197838,39.804317,9.1455669,9.417592,1.4346857,106,1998,TX,4
48,TX07,50.379997,49.620003,20.480782,18.192467,8.1863441,3.5204048,106,1998,TX,7
48,TX19,62.249054,37.750946,38.485424,13.797801,8.9988708,.96695805,106,1998,TX,19
48,TX06,52.517124,47.482876,28.973265,11.263347,10.131351,2.1491613,106,1998,TX,6
48,TX02,55.463882,44.536118,40.180485,7.7030797,6.4223423,1.1579757,106,1998,TX,2
48,TX23,65.008713,34.991287,14.445678,44.924496,4.4315581,1.2069812,106,1998,TX,23
48,TX09,54.275509,45.724491,23.39328,20.344091,8.566287,1.9718504,106,1998,TX,9
48,TX16,63.434525,36.565475,7.5278611,51.479496,2.5626009,1.8645666,106,1998,TX,16
48,TX25,50.379993,49.620007,20.480783,18.192465,8.1863441,3.520401,106,1998,TX,25
48,TX20,65.136673,34.863327,15.962528,41.215824,6.0788364,1.8794842,106,1998,TX,20
48,TX15,51.526726,48.473274,9.6996145,36.671597,4.1076708,1.0478439,106,1998,TX,15
48,TX01,61.923901,38.076099,47.048077,5.1243792,8.6924591,1.0589857,106,1998,TX,1
48,TX24,55.035503,44.964497,26.586159,16.139563,9.6501522,2.6596298,106,1998,TX,24
48,TX12,51.641052,48.358948,30.170067,9.6662979,9.8786163,1.9260712,106,1998,TX,12
48,TX28,64.690041,35.309959,14.101772,43.423019,5.8104129,1.354836,106,1998,TX,28
48,TX18,50.379997,49.620003,20.480783,18.192467,8.1863441,3.5204029,106,1998,TX,18
48,TX17,65.10038,34.89962,45.361141,8.478014,10.547554,.71367073,106,1998,TX,17
48,TX27,54.042362,45.957638,14.24028,33.785675,4.7515411,1.2648659,106,1998,TX,27
49,UT01,77.088699,22.911301,2.1012135,4.1970916,1.1756486,69.614746,106,1998,UT,1
49,UT02,67.497749,32.502251,2.0566859,5.9604602,2.0574653,57.423138,106,1998,UT,2
49,UT03,79.009857,20.990143,1.5538894,3.0175736,1.0265913,73.411804,106,1998,UT,3
50,VT00,39.13279,60.86721,2.4241698,24.295572,10.179246,2.2338016,106,1998,VT,0
51,VA02,34.855621,65.144379,13.807513,8.3511972,9.459816,3.2370949,106,1998,VA,2
51,VA11,43.57571,56.42429,6.7745786,20.464996,10.597614,5.7385211,106,1998,VA,11
51,VA08,42.406864,57.593136,6.4132905,19.460773,10.279485,6.2533154,106,1998,VA,8
51,VA06,49.765228,50.234772,25.450125,3.5427806,19.365591,1.4067318,106,1998,VA,6
51,VA07,40.189041,59.810959,19.348097,5.3879132,13.966436,1.4865947,106,1998,VA,7
51,VA01,39.286747,60.713253,17.758728,7.2620997,12.683487,1.5824323,106,1998,VA,1
51,VA03,42.037415,57.962585,17.837763,5.2842317,14.706396,4.209024,106,1998,VA,3
51,VA09,40.049709,59.950291,24.013981,1.2860689,14.033343,.71631622,106,1998,VA,9
51,VA04,34.912155,65.087845,17.436853,3.3674192,12.611801,1.4960814,106,1998,VA,4
51,VA10,41.971096,58.028904,9.9840689,15.113359,12.868611,4.0050564,106,1998,VA,10
51,VA05,48.533096,51.466904,31.954636,2.1359854,13.402689,1.0397863,106,1998,VA,5
53,WA03,29.118269,70.881729,11.056885,8.1663351,5.769485,4.1255641,106,1998,WA,3
53,WA09,33.091045,66.908951,9.5704327,12.328287,6.7010183,4.4913073,106,1998,WA,9
53,WA01,30.621792,69.378204,8.601593,11.538271,6.141715,4.3402128,106,1998,WA,1
53,WA06,28.478878,71.521118,9.5037022,8.4966583,6.4989653,3.9795523,106,1998,WA,6
53,WA08,35.683254,64.316742,9.1717663,14.61065,7.0001178,4.9007201,106,1998,WA,8
53,WA07,37.260181,62.739819,8.7968912,16.15213,7.16785,5.1433101,106,1998,WA,7
53,WA05,35.927834,64.072166,11.164434,12.489202,7.9222479,4.3519487,106,1998,WA,5
53,WA04,39.116753,60.883247,11.393489,16.548569,6.401258,4.773437,106,1998,WA,4
53,WA02,27.955683,72.044319,9.0834675,9.4269629,6.4215202,3.0237322,106,1998,WA,2
54,WV03,31.83482,68.165176,14.063231,2.3565238,14.633081,.78198314,106,1998,WV,3
54,WV01,43.08926,56.91074,10.268818,11.070988,20.665451,1.0840034,106,1998,WV,1
54,WV02,32.986721,67.013275,9.0885506,4.0648465,18.560299,1.273025,106,1998,WV,2
55,WI03,63.061325,36.938675,11.688153,25.983252,24.77449,.61542988,106,1998,WI,3
55,WI01,53.301239,46.698761,9.1948204,28.499659,14.445194,1.1615658,106,1998,WI,1
55,WI08,73.079544,26.920456,14.286084,45.371338,12.662224,.75989819,106,1998,WI,8
55,WI07,63.525364,36.474636,15.568936,32.625923,14.897879,.43262577,106,1998,WI,7
55,WI06,64.803879,35.196121,16.166483,32.375664,15.736161,.52557087,106,1998,WI,6
55,WI09,68.263786,31.736214,19.038071,33.026417,14.979755,1.2195435,106,1998,WI,9
55,WI04,52.349636,47.650364,10.847057,30.214443,8.5495491,2.7385864,106,1998,WI,4
55,WI02,55.412464,44.587536,7.1703992,27.759342,18.627508,1.8552146,106,1998,WI,2
55,WI05,47.462143,52.537857,9.3674078,27.8127,6.9885674,3.2934675,106,1998,WI,5
56,WY00,46.726086,53.273914,11.353796,16.286741,9.2664375,9.8191109,106,1998,WY,0
1,AL06,58.883701,41.116299,40.605541,4.1987128,9.2760506,4.8033934,108,2002,AL,6
1,AL05,55.500412,44.499588,40.412888,3.5191712,9.5295944,2.0387609,108,2002,AL,5
1,AL04,65.077888,34.922112,53.76622,2.9064426,7.1493387,1.2558873,108,2002,AL,4
1,AL01,54.88974,45.11026,34.687912,7.1852903,8.9843435,4.0321927,108,2002,AL,1
1,AL07,60.557011,39.442989,39.232296,4.452816,9.7738943,7.0980029,108,2002,AL,7
1,AL03,53.818588,46.181412,38.140343,1.7147483,9.4883499,4.4751492,108,2002,AL,3
1,AL02,57.837189,42.162811,41.546707,2.0217283,9.8160591,4.4526935,108,2002,AL,2
2,AK00,34.177326,65.822678,13.171093,8.0656633,5.3754468,7.5651236,108,2002,AK,0
4,AZ04,39.46825,60.53175,11.592275,15.809657,3.98773,8.0785875,108,2002,AZ,4
4,AZ08,42.38002,57.61998,9.216218,23.843451,4.2258549,5.0944967,108,2002,AZ,8
4,AZ05,39.46825,60.53175,11.592275,15.809657,3.98773,8.0785875,108,2002,AZ,5
4,AZ06,38.190777,61.809223,11.081789,15.672121,3.7943053,7.642561,108,2002,AZ,6
4,AZ03,39.46825,60.53175,11.592275,15.809657,3.98773,8.0785875,108,2002,AZ,3
4,AZ07,40.447056,59.552944,8.948226,23.348372,3.4977682,4.6526895,108,2002,AZ,7
4,AZ01,35.42836,64.57164,9.2348223,12.994605,2.5996008,10.599332,108,2002,AZ,1
4,AZ02,36.091999,63.908001,10.371353,14.851692,3.6214592,7.2474957,108,2002,AZ,2
5,AR01,55.994614,44.005386,44.962738,2.1200919,6.9940653,1.9177212,108,2002,AR,1
5,AR03,53.532291,46.467709,37.503426,6.2203584,8.1803808,1.628126,108,2002,AR,3
5,AR04,60.925552,39.074448,45.863811,2.6908536,8.1782789,4.1926103,108,2002,AR,4
5,AR02,55.550941,44.449059,37.965546,5.7994442,9.113431,2.6725202,108,2002,AR,2
6,CA20,47.250946,52.749054,11.560189,29.825287,2.6392007,3.2262702,108,2002,CA,20
6,CA03,36.409687,63.590313,9.8027935,17.70064,3.2386258,5.6676273,108,2002,CA,3
6,CA25,52.176189,47.823811,7.9642754,34.967628,2.7961051,6.4481812,108,2002,CA,25
6,CA37,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,37
6,CA29,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,29
6,CA46,47.932446,52.067554,8.7816086,29.907503,3.2723298,5.9710045,108,2002,CA,46
6,CA27,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,27
6,CA22,47.012478,52.987522,11.82921,28.806515,2.5148549,3.8618982,108,2002,CA,22
6,CA44,43.781998,56.218002,9.2574883,27.845116,2.2248342,4.4545593,108,2002,CA,44
6,CA45,43.585804,56.414196,9.2470608,27.956093,2.0694485,4.3131995,108,2002,CA,45
6,CA30,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,30
6,CA12,42.61034,57.38966,3.1234045,28.634697,4.2353091,6.6169305,108,2002,CA,12
6,CA23,48.774685,51.225315,7.4209051,33.431229,3.5835125,4.3390403,108,2002,CA,23
6,CA32,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,32
6,CA04,32.281158,67.718842,11.366427,13.587543,2.9381027,4.3890858,108,2002,CA,4
6,CA51,45.795357,54.204643,7.4419174,31.231152,2.7096176,4.4126678,108,2002,CA,51
6,CA02,29.389585,70.610413,10.561587,11.996454,2.821126,4.0104184,108,2002,CA,2
6,CA11,39.56612,60.43388,7.8092813,23.934841,3.1254482,4.6965494,108,2002,CA,11
6,CA52,43.795822,56.204178,7.4724164,28.058969,3.0740049,5.1904316,108,2002,CA,52
6,CA18,44.931324,55.068676,10.413181,28.867447,2.5536995,3.0969954,108,2002,CA,18
6,CA35,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,35
6,CA34,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,34
6,CA53,43.795822,56.204178,7.4724164,28.058969,3.0740049,5.1904316,108,2002,CA,53
6,CA15,43.37397,56.62603,6.5737085,27.270285,2.9494147,6.5805607,108,2002,CA,15
6,CA50,43.795822,56.204178,7.4724164,28.058969,3.0740049,5.1904316,108,2002,CA,50
6,CA09,34.465179,65.534821,6.2264781,18.866474,3.0211868,6.3510418,108,2002,CA,9
6,CA28,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,28
6,CA10,37.948402,62.051598,7.9291463,21.05324,3.7876542,5.1783619,108,2002,CA,10
6,CA48,45.173847,54.826153,9.3719645,27.031853,3.3402882,5.4297409,108,2002,CA,48
6,CA05,36.9911,63.0089,10.192007,17.474539,3.3351097,5.9894433,108,2002,CA,5
6,CA06,34.701759,65.298241,4.348412,21.341351,3.2970929,5.7149019,108,2002,CA,6
6,CA47,45.173847,54.826153,9.3719645,27.031853,3.3402882,5.4297409,108,2002,CA,47
6,CA36,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,36
6,CA16,43.37397,56.62603,6.5737085,27.270285,2.9494147,6.5805607,108,2002,CA,16
6,CA17,44.531487,55.468513,5.0575557,33.10891,2.7345593,3.6304598,108,2002,CA,17
6,CA07,38.265247,61.734753,8.3055286,21.236286,3.9404087,4.7830257,108,2002,CA,7
6,CA14,42.281075,57.718925,5.3117166,27.724058,3.1447291,6.1005697,108,2002,CA,14
6,CA08,39.21912,60.78088,3.5133982,19.976105,5.8794074,9.8502083,108,2002,CA,8
6,CA24,46.045383,53.954617,7.3703804,30.592985,3.4279213,4.654098,108,2002,CA,24
6,CA39,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,39
6,CA38,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,38
6,CA13,34.465179,65.534821,6.2264781,18.866474,3.0211868,6.3510418,108,2002,CA,13
6,CA41,41.662384,58.337616,10.609725,25.083576,2.0029655,3.9661193,108,2002,CA,41
6,CA40,45.173847,54.826153,9.3719645,27.031853,3.3402882,5.4297409,108,2002,CA,40
6,CA19,43.828209,56.171791,11.866982,25.85174,2.8492503,3.2602375,108,2002,CA,19
6,CA21,48.120262,51.879738,12.659477,29.170183,3.3902004,2.9003994,108,2002,CA,21
6,CA01,34.458504,65.541496,7.4382911,19.769997,3.1884673,4.0617485,108,2002,CA,1
6,CA42,46.494289,53.505711,9.237462,28.747486,2.9779966,5.5313439,108,2002,CA,42
6,CA33,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,33
6,CA49,43.729759,56.270241,8.1669817,28.059952,2.6713278,4.8315001,108,2002,CA,49
6,CA43,41.19249,58.80751,10.914563,24.394787,1.9878337,3.8953049,108,2002,CA,43
6,CA31,56.089642,43.910358,7.0238619,38.425236,3.0711524,7.5693932,108,2002,CA,31
6,CA26,50.072987,49.927013,8.5986042,32.732998,2.6322582,6.1091251,108,2002,CA,26
8,CO05,35.78009,64.21991,14.688583,11.15136,6.6340361,3.3061118,108,2002,CO,5
8,CO04,40.378914,59.621086,13.691259,15.078996,8.2594585,3.349201,108,2002,CO,4
8,CO07,34.225716,65.774284,10.840349,15.004317,4.7102966,3.6707537,108,2002,CO,7
8,CO03,43.633797,56.366203,10.375571,22.809622,5.5108957,4.937706,108,2002,CO,3
8,CO01,50.392906,49.607094,7.9368982,26.32645,7.4014006,8.728159,108,2002,CO,1
8,CO02,34.792892,65.207108,8.0697689,17.38273,4.946074,4.3943195,108,2002,CO,2
8,CO06,32.980862,67.019142,12.187426,11.661289,5.0633121,4.0688343,108,2002,CO,6
9,CT03,53.005604,46.994396,2.741941,38.060795,7.4031057,4.7997632,108,2002,CT,3
9,CT02,47.026169,52.973831,2.8172855,33.060551,8.7082815,2.4400492,108,2002,CT,2
9,CT04,67.146591,32.853409,3.5728552,46.992474,10.072461,6.5088038,108,2002,CT,4
9,CT05,55.263672,44.736328,3.1090913,37.839954,9.7396975,4.5749311,108,2002,CT,5
9,CT01,53.761105,46.238895,3.7953122,35.219082,10.222408,4.5243025,108,2002,CT,1
10,DE00,41.059818,58.940182,5.9728584,19.749882,11.609667,3.7274103,108,2002,DE,0
12,FL14,37.436733,62.563267,11.804934,17.072323,6.2834024,2.2760751,108,2002,FL,14
12,FL16,38.672241,61.327759,11.79818,17.446632,5.6857281,3.7417021,108,2002,FL,16
12,FL17,40.336525,59.663475,8.8633871,22.123018,2.1943319,7.1557879,108,2002,FL,17
12,FL08,39.988876,60.011124,17.885117,12.319753,6.5606132,3.2233927,108,2002,FL,8
12,FL11,40.224369,59.775631,16.052727,14.008143,5.9072638,4.2562361,108,2002,FL,11
12,FL23,43.753506,56.246494,9.7852449,20.109362,3.457974,10.400927,108,2002,FL,23
12,FL24,38.456112,61.543888,15.07937,14.335089,6.1854095,2.8562429,108,2002,FL,24
12,FL05,33.798618,66.201385,14.840135,12.116487,5.4650989,1.3768995,108,2002,FL,5
12,FL06,39.460308,60.539692,21.028849,8.7529116,6.9507141,2.7278347,108,2002,FL,6
12,FL09,35.153912,64.846085,12.495565,13.225533,5.8253112,3.6075041,108,2002,FL,9
12,FL25,39.174088,60.825912,8.6769056,22.429756,2.5731986,5.4942279,108,2002,FL,25
12,FL12,41.040947,58.959053,22.439341,9.9573927,5.9737577,2.670454,108,2002,FL,12
12,FL20,41.822479,58.177521,9.5586309,19.670185,2.7132614,9.8804007,108,2002,FL,20
12,FL22,45.595901,54.404099,9.7830257,20.888161,3.5946956,11.330019,108,2002,FL,22
12,FL02,41.135292,58.864708,25.962263,3.8898337,6.8587928,4.4244022,108,2002,FL,2
12,FL19,46.222691,53.777309,9.7959414,21.226841,3.7319913,11.467916,108,2002,FL,19
12,FL21,39.975433,60.024567,8.6981964,22.706364,2.0711756,6.4996967,108,2002,FL,21
12,FL18,38.647446,61.352554,8.4327421,22.454311,2.2221701,5.5382214,108,2002,FL,18
12,FL07,37.173817,62.826183,13.824343,14.677667,6.2256327,2.4461761,108,2002,FL,7
12,FL03,43.172642,56.827358,22.07935,10.271131,6.8339219,3.9882412,108,2002,FL,3
12,FL01,46.331245,53.668755,28.790659,6.1489444,8.5871181,2.8045249,108,2002,FL,1
12,FL04,45.729538,54.270462,27.482304,6.9468904,6.7952199,4.5051236,108,2002,FL,4
12,FL15,38.367558,61.632442,12.938429,16.33893,6.3675771,2.7226207,108,2002,FL,15
12,FL13,42.114304,57.885696,14.215307,16.913054,8.0002232,2.9857178,108,2002,FL,13
